gene_name	KO	thrshld	score	E-value KO definition
8478_0:004910	K03841	205.1	599.7	1.1e-180 fructose-1,6-bisphosphatase I [EC:3.1.3.11]
8478_0:004911	K01365	507.23	580.1	8.4e-175 cathepsin L [EC:3.4.22.15]
8478_0:004912	K19539	81.1	725.7	3.6e-218 selenocysteine insertion sequence-binding protein 2
8478_0:004915	K05469	91.63	179.2	2.6e-53 tumor necrosis factor ligand superfamily member 4
8478_0:004916	K10890	171.73	931.5	1e-280 fanconi anemia group C protein
8478_0:004917	K17448	774.17	1189.8	0 SHC-transforming protein 3
8478_0:004918	K05855	984.57	1180.9	0 spleen tyrosine kinase [EC:2.7.10.2]
8478_0:004919	K20098	602.63	1457.8	0 DNA excision repair protein ERCC-6-like 2 [EC:5.6.2.-]
8478_0:00491b	K06639	144.93	532.7	3.7e-160 cell division cycle 14 [EC:3.1.3.16 3.1.3.48]
8478_0:00491c	K06521	681.13	1016.5	0 semaphorin 4
8478_0:00491d	K15281	166.7	543.8	1e-163 solute carrier family 35 (UDP-glucuronate/UDP-N-acetylgalactosamine transporter), member D1/2/3
8478_0:004921	K19019	369.57	681.3	1.8e-205 intracellular hyaluronan-binding protein 4
8478_0:004922	K03859	53.93	463.5	1.4e-139 phosphatidylinositol N-acetylglucosaminyltransferase subunit C
8478_0:004923	K25455	203.6	206.9	1.4e-61 teratocarcinoma-derived growth factor 1
8478_0:004924	K08803	403.8	765.4	1.6e-230 death-associated protein kinase [EC:2.7.11.1]
8478_0:004925	K22063	167.63	204.4	3.2e-61 iron-sulfur cluster assembly 1
8478_0:004926	K04389	176.6	379.4	7.8e-114 tumor necrosis factor ligand superfamily member 6
8478_0:004927	K27702	217.87	567.9	3.2e-171 spindlin
8478_0:004928	K03841	205.1	595.9	1.6e-179 fructose-1,6-bisphosphatase I [EC:3.1.3.11]
8478_0:004929	K02219	31.43	188.8	3.5e-56 cyclin-dependent kinase regulatory subunit CKS1
8478_0:00492a	K13291	295.13	1527.5	0 terminal uridylyltransferase [EC:2.7.7.52]
8478_0:00492b	K06225	1904.33	2205.8	0 patched 1
8478_0:00492c	K04290	559.23	702.6	1e-211 sphingosine 1-phosphate receptor 3
8478_0:00492d	K22063	167.63	206.1	1e-61 iron-sulfur cluster assembly 1
8478_0:00492e	K10207	393.7	585.2	2.1e-176 testosterone 17beta-dehydrogenase (NADP+) [EC:1.1.1.64]
8478_0:00492f	K05479	98.43	156.4	2e-46 tumor necrosis factor ligand superfamily member 18
8478_0:004930	K25454	184.83	265.5	1.8e-79 cryptic protein
8478_0:004930	K25455	203.6	206.2	2.3e-61 teratocarcinoma-derived growth factor 1
8478_0:004931	K25698	314.07	352.4	5.5e-106 tubulin polymerization-promoting protein family member 2
8478_0:004934	K17609	57.37	180.2	2e-53 nucleoredoxin [EC:1.8.1.8]
8478_0:004935	K16737	263.57	496.5	3.8e-149 protein ZNF365
8478_0:004936	K08186	556.03	748.2	1.6e-225 MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 9
8478_0:004937	K17338	133.33	419.3	4.8e-126 receptor expression-enhancing protein 1/2/3/4
8478_0:004939	K11449	1439.73	4212.2	0 jumonji domain-containing protein 1C [EC:1.14.11.-]
8478_0:00493a	K24024	164.23	855.7	8.5e-258 rhotekin
8478_0:00493b	K12496	471.57	802.2	9.5e-242 early growth response protein 2
8478_0:00493c	K09288	60.93	802.2	6.9e-242 coiled-coil domain-containing protein 6
8478_0:00493d	K24497	213.27	821.6	5.5e-248 phytanoyl-CoA hydroxylate-interacting protein
8478_0:00493e	K25857	126.13	971.3	3e-292 AT-rich interactive domain-containing protein 5
8478_0:00493f	K08211	510.2	831.1	1.8e-250 MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 15
8478_0:004940	K18756	174.73	1331.9	0 protein bicaudal C
8478_0:004941	K09259	3141.8	6745.7	0 ankyrin-3
8478_0:004942	K21246	76.07	466.3	1.8e-140 nuclear receptor-binding factor 2
8478_0:004943	K10712	190.57	345	1.2e-103 cysteamine dioxygenase [EC:1.13.11.19]
8478_0:004946	K25687	132.7	615.9	2.6e-185 protein NDNF
8478_0:004947	K25644	105.93	476.6	1.6e-143 ciliary-associated calcium-binding coiled-coil protein 1
8478_0:004949	K12665	666.97	1087.4	0 cytochrome P450 family 26 subfamily C [EC:1.14.14.-]
8478_0:00494a	K04904	1797.17	1969.5	0 potassium voltage-gated channel Eag-related subfamily H member 1
8478_0:00494b	K10398	594.33	1235.5	0 kinesin family member 11
8478_0:00494c	K02602	77.5	686.2	1e-206 cytoplasmic polyadenylation element-binding protein
8478_0:00494d	K07371	255.13	635.4	4e-191 B-cell linker protein
8478_0:00494e	K13514	191.93	660.8	2.2e-199 lysophosphatidylglycerol acyltransferase 1 [EC:2.3.1.-]
8478_0:00494f	K26583	720.77	1852.9	0 transcriptional-regulating factor 1
8478_0:004950	K09849	643.43	853.4	3.9e-257 TNF receptor-associated factor 5
8478_0:004951	K07437	625.13	917.6	7.2e-277 cytochrome P450 family 26 subfamily A [EC:1.14.14.-]
8478_0:004952	K15192	571.4	2856.2	0 TATA-binding protein-associated factor [EC:5.6.2.-]
8478_0:004953	K18271	104.77	374.3	9.2e-113 retinol-binding protein 4
8478_0:004954	K11660	343.83	1194.6	0 metastasis-associated protein MTA
8478_0:004956	K10626	2119.23	2764.2	0 E3 ubiquitin-protein ligase UBR2 [EC:2.3.2.27]
8478_0:004957	K21766	170.83	466.9	3.1e-140 tubulin-specific chaperone C
8478_0:004958	K17834	176.4	509.7	4.4e-153 cyclic GMP-AMP synthase [EC:2.7.7.86]
8478_0:00495a	K11584	121.23	895.9	9.1e-270 serine/threonine-protein phosphatase 2A regulatory subunit B'
8478_0:00495b	K22125	3177.23	3579.3	0 myoferlin
8478_0:00495d	K04902	490.63	946.2	2.6e-285 potassium voltage-gated channel subfamily G member 3
8478_0:00495e	K19328	220.33	784.1	3.5e-236 synaptotagmin-14/16
8478_0:00495f	K02270	25.63	125.9	3.7e-37 cytochrome c oxidase subunit 7a
8478_0:004962	K26242	662.5	931.3	9.8e-281 REST corepressor 2/3
8478_0:004963	K11790	371.33	675.3	4.5e-203 denticleless
8478_0:004964	K24678	361.9	846.4	3e-255 protein-cysteine N-palmitoyltransferase HHAT [EC:2.3.1.-]
8478_0:004965	K02946	58.7	241.3	4.5e-72 small subunit ribosomal protein S10
8478_0:004967	K01408	1041.23	1761.2	0 insulysin [EC:3.4.24.56]
8478_0:004968	K19352	277.07	1430.7	0 coiled-coil and C2 domain-containing protein 2A
8478_0:004969	K17343	440.33	513	1.6e-154 peripherin-2
8478_0:00496a	K10660	120.57	629.8	6.9e-190 E3 ubiquitin-protein ligase MARCH5 [EC:2.3.2.27]
8478_0:00496b	K16456	180.27	656.9	6.1e-198 centrosomal protein CEP55
8478_0:00496c	K17548	168.07	755.6	1.1e-227 extracellular tyrosine-protein kinase PKDCC&#160; [EC:2.7.10.2]
8478_0:00496d	K25860	292.27	708.1	1.2e-213 proton-activated chloride channel
8478_0:00496e	K25404	95.4	360.5	1e-108 protein RD3
8478_0:00496f	K08024	134.73	409.3	5.3e-123 homeobox protein HEX
8478_0:004970	K19985	148.33	1444	0 exocyst complex component 6
8478_0:004972	K25689	156.8	328.6	1.1e-98 neudesin
8478_0:004973	K15420	1428	2016.2	0 echinoderm microtubule-associated protein-like 4
8478_0:004974	K14688	441.77	550.7	7.1e-166 solute carrier family 30 (zinc transporter), member 1
8478_0:004975	K25613	589.53	1468.2	0 BRD4-interacting chromatin-remodeling complex-associated protein-like
8478_0:004976	K13144	129.23	1240.7	0 integrator complex subunit 7
8478_0:004977	K20872	381.63	661.7	3.2e-199 serine/threonine-protein kinase Nek2 [EC:2.7.11.1]
8478_0:004978	K14774	170.53	1065	0 U3 small nucleolar RNA-associated protein 25
8478_0:004979	K08425	364.37	591.1	4.7e-178 free fatty acid receptor 4
8478_0:00497b	K10743	201.5	462.4	2.8e-139 ribonuclease H2 subunit A [EC:3.1.26.4]
8478_0:00497c	K14379	105.03	439	7.6e-132 tartrate-resistant acid phosphatase type 5 [EC:3.1.3.2]
8478_0:00497d	K27974	112.63	261	1.3e-77 paralemmin-3
8478_0:00497e	K02267	48.37	141.9	5.5e-42 cytochrome c oxidase subunit 6b
8478_0:00497f	K24943	116	751.1	6.6e-226 tetratricopeptide repeat protein 39
8478_0:004980	K13115	70.47	560.4	7.9e-169 coiled-coil domain-containing protein 130
8478_0:004981	K08825	494.3	970.4	1.2e-292 dual specificity tyrosine-phosphorylation-regulated kinase 1 [EC:2.7.12.1]
8478_0:004983	K23937	443.7	444.1	7.7e-134 syntaxin 10
8478_0:004984	K06746	201.37	233.1	1.5e-69 immune costimulatory protein B7-H3
8478_0:004986	K04344	3789.23	4803.5	0 voltage-dependent calcium channel P/Q type alpha-1A
8478_0:004987	K09028	460.7	550.5	1.1e-165 transcription factor jun-B
8478_0:004988	K01551	74.9	432.9	4.7e-130 arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]
8478_0:00498a	K25829	53.87	189.4	2.3e-56 transcription elongation factor 1
8478_0:00498b	K14563	323.93	654.2	4.5e-197 rRNA 2'-O-methyltransferase fibrillarin [EC:2.1.1.-]
8478_0:00498c	K10839	86.77	552	6.7e-166 UV excision repair protein RAD23
8478_0:00498d	K11980	87.13	285.1	6e-86 E3 ubiquitin-protein ligase RNF11
8478_0:00498f	K23733	165.3	644	8.4e-194 outer dynein arm-docking complex subunit 3
8478_0:004990	K08288	207.17	702.4	1.6e-211 protein kinase C substrate 80K-H
8478_0:004991	K06746	201.37	229	2.8e-68 immune costimulatory protein B7-H3
8478_0:004992	K18260	443.8	1492.6	0 coiled-coil and C2 domain-containing protein 1
8478_0:004993	K19598	426.2	706.2	1.1e-212 interleukin 27 receptor alpha
8478_0:004994	K24963	46.67	239.2	6.3e-72 PAT complex subunit Asterix
8478_0:004995	K08057	515.6	764.3	1.4e-230 calreticulin
8478_0:004996	K00555	108.33	823.8	3.2e-248 tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
8478_0:004997	K16611	984.17	1275.6	0 protein HOOK2
8478_0:004998	K20369	79.6	501.5	3.3e-151 ER-derived vesicles protein
8478_0:00499a	K09436	487.4	530.7	1.6e-159 friend leukemia integration 1 transcription factor
8478_0:00499b	K00252	509.07	873	5.3e-263 glutaryl-CoA dehydrogenase [EC:1.3.8.6]
8478_0:00499d	K20526	111.3	292.7	1.2e-87 transgelin
8478_0:00499f	K25079	128.5	461.5	1.3e-138 RNA-binding protein 42
8478_0:0049a0	K22000	123.13	161.2	1.1e-47 relaxin 3
8478_0:0049a4	K03386	222.2	380	2.5e-114 peroxiredoxin 2/4 [EC:1.11.1.24]
8478_0:0049a5	K09171	862.33	1092.3	0 nuclear factor I/X
8478_0:0049a7	K13124	281.17	514.4	7.8e-155 mitogen-activated protein kinase organizer 1
8478_0:0049a9	K28201	130.83	211.1	8.4e-63 immediate early response gene 2
8478_0:0049aa	K09173	503.67	1149.4	0 regulatory factor X 1/2/3
8478_0:0049ab	K11791	168	876.6	3.6e-264 DDB1- and CUL4-associated factor 15
8478_0:0049ac	K04405	147.97	626.3	1.1e-188 evolutionarily conserved signaling intermediate in Toll pathway
8478_0:0049ad	K01889	96.9	374.1	4.1e-112 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
8478_0:0049af	K25038	785.13	1210.8	0 podocan-like protein 1
8478_0:0049b0	K18727	1796.63	1965.8	0 transportin-2
8478_0:0049b0	K18752	522.03	1710.7	0 transportin-1
8478_0:0049b1	K27897	155.63	320.7	4.7e-96 retbindin
8478_0:0049b2	K10486	339.8	1028.8	0 BTB/POZ domain-containing protein 14
8478_0:0049b3	K00809	100.47	675.5	1.6e-203 deoxyhypusine synthase [EC:2.5.1.46]
8478_0:0049b4	K06746	201.37	244.6	4.9e-73 immune costimulatory protein B7-H3
8478_0:0049b6	K12311	1235.37	1626.9	0 lysosomal alpha-mannosidase [EC:3.2.1.24]
8478_0:0049b7	K13208	650.1	722.1	1.3e-217 ELAV like protein 2/3/4
8478_0:0049b8	K08963	272.57	600	1.2e-180 methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
8478_0:0049b8	K00899	454.67	485.8	7e-146 5-methylthioribose kinase [EC:2.7.1.100]
8478_0:0049b9	K19535	65.97	249	1.9e-74 synaptonemal complex central element protein 2
8478_0:0049ba	K10265	187.27	742.6	6.3e-224 F-box and WD-40 domain protein 9
8478_0:0049bc	K01149	61.63	211.8	2.8e-63 telomerase RNA component interacting RNase [EC:3.1.13.-]
8478_0:0049bd	K24058	941.17	3275.5	0 PDZ domain-containing protein 2
8478_0:0049be	K24006	532.73	1298.4	0 peptidylglycine monooxygenase / peptidylamidoglycolate lyase [EC:1.14.17.3 4.3.2.5]
8478_0:0049be	K18200	448.87	448.9	6.5e-135 peptidylamidoglycolate lyase [EC:4.3.2.5]
8478_0:0049bf	K08868	104.83	806.4	2.4e-242 alpha-kinase
8478_0:0049c0	K09332	246.27	459.2	7.1e-138 retina and anterior neural fold homeobox protein
8478_0:0049c2	K10080	428.87	819.3	6.9e-247 lectin, mannose-binding 1
8478_0:0049c3	K15295	98.93	254.3	4.5e-76 complexin-3/4
8478_0:0049c4	K13203	574.3	1539.2	0 zinc finger RNA-binding protein
8478_0:0049c5	K07369	221.83	1247	0 mucosa-associated lymphoid tissue lymphoma translocation protein 1 [EC:3.4.22.-]
8478_0:0049c6	K10131	30.3	82.6	8.4e-24 phorbol-12-myristate-13-acetate-induced protein 1
8478_0:0049c8	K25815	43.6	180.6	1.3e-53 activated RNA polymerase II transcriptional coactivator p15
8478_0:0049ca	K18085	406.5	933.9	2.4e-281 myotubularin-related protein 10/11/12
8478_0:0049cb	K13305	1651.7	2408.8	0 E3 ubiquitin-protein ligase NEDD4-like [EC:2.3.2.26]
8478_0:0049cb	K10591	1005.4	1261.6	0 E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]
8478_0:0049cc	K19325	1170.13	1201.8	0 zinc finger protein 592
8478_0:0049cd	K03426	78.67	376.2	7.5e-113 NAD+ diphosphatase [EC:3.6.1.22]
8478_0:0049cf	K13024	447.43	1864.7	0 inositol-hexakisphosphate/diphosphoinositol-pentakisphosphate 1-kinase [EC:2.7.4.24]
8478_0:0049d0	K19638	144.67	716.6	3.3e-216 collagen and calcium-binding EGF domain-containing protein 1
8478_0:0049d1	K05224	66.53	223.7	8.3e-67 gastrin-releasing peptide
8478_0:0049d4	K15620	49.1	542.6	1.4e-163 golgi phosphoprotein 3
8478_0:0049d5	K13280	66.8	203.7	1.2e-60 signal peptidase I [EC:3.4.21.89]
8478_0:0049d7	K01953	92.97	451.5	1.8e-135 asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
8478_0:0049d8	K18489	326.07	599	8.5e-181 homeobox protein DLX5
8478_0:0049d9	K16656	436.1	527.4	3.6e-159 neurexophilin-1
8478_0:0049da	K28132	309.23	949.2	5.3e-286 HEPACAM family member 2
8478_0:0049dc	K19863	652.5	843.5	3.1e-254 islet cell auto antigen 1
8478_0:0049dd	K15105	458.43	1332.9	0 solute carrier family 25 (mitochondrial aspartate/glutamate transporter), member 12/13
8478_0:0049df	K04546	134.9	148.8	2.2e-44 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11
8478_0:0049df	K04548	136	145.4	2.8e-43 guanine nucleotide-binding protein G(T) subunit gamma-T1
8478_0:0049df	K04549	119.63	120.4	1.8e-35 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2
8478_0:0049e0	K10740	34.47	196.5	7.2e-59 replication factor A3
8478_0:0049e1	K23619	453.07	1589.1	0 collagen type XXVIII alpha
8478_0:0049e2	K09314	248.37	368.3	1.9e-110 homeobox protein DLX1/4/6
8478_0:0049e3	K27179	123.7	376.5	2.4e-113 outer dynein arm-docking complex subunit 5
8478_0:0049e4	K05239	75.53	230.7	2.2e-69 tachykinin 1
8478_0:0049e6	K09069	114.7	297.4	5.6e-89 twist
8478_0:0049e9	K03948	31.57	183.5	1.2e-54 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 4
8478_0:0049ea	K23288	140.37	1456.5	0 syndetin
8478_0:0049eb	K10326	474.93	851.7	5.1e-257 ankyrin repeat and SOCS box protein 4
8478_0:0049ec	K24824	112.97	370.9	3.6e-111 RNA-binding protein 48
8478_0:0049ed	K13338	537.3	1345	0 peroxin-1
8478_0:0049ee	K23087	245.03	332.8	4.3e-100 tissue factor pathway inhibitor 2
8478_0:0049ef	K11406	1442.53	1794.1	0 histone deacetylase 4/5 [EC:3.5.1.98]
8478_0:0049ef	K11409	884.8	935.9	6e-282 histone deacetylase 9 [EC:3.5.1.98]
8478_0:0049f0	K20407	273.2	1102.7	0 SEA/GATOR complex protein SEA4/MIOS
8478_0:0049f1	K23949	338.6	1969.2	0 sterile alpha motif domain-contaning protein 9
8478_0:0049f2	K03377	236.27	1249	0 N-acetylneuraminate 9-O-acetyltransferase [EC:2.3.1.45]
8478_0:0049f4	K08504	63.97	162.1	3.9e-48 blocked early in transport 1
8478_0:0049f5	K11731	475.63	826.7	1.9e-249 citronellyl-CoA dehydrogenase [EC:1.3.99.-]
8478_0:0049f7	K00731	222.5	553.6	8.8e-167 glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122]
8478_0:0049f8	K17551	178.17	1276	0 neurabin
8478_0:0049f9	K27397	292.9	1193.2	0 PHD finger protein 14
8478_0:0049fa	K00898	351.3	668	3.6e-201 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
8478_0:0049fb	K25048	363.93	531.9	2.8e-160 transmembrane protein 106B
8478_0:0049fd	K01045	99.83	666	6.4e-201 arylesterase / paraoxonase [EC:3.1.1.2 3.1.8.1]
8478_0:0049fe	K04576	746.63	912.4	5.1e-275 calcitonin receptor
8478_0:0049fe	K04577	595.5	679.7	9.5e-205 calcitonin receptor-like
8478_0:0049ff	K27061	364.27	562.7	1.6e-169 epsilon-sarcoglycan
8478_0:004a01	K02091	578.67	696.9	3.6e-210 cyclin-dependent kinase 6 [EC:2.7.11.22]
8478_0:004a02	K10415	303.83	1165	0 dynein cytoplasmic 1 intermediate chain
8478_0:004a03	K06693	82.1	346	5.6e-104 26S proteasome regulatory subunit N4
8478_0:004a04	K16452	65.77	352	1.8e-105 coiled-coil domain-containing protein 92
8478_0:004a05	K11729	998.23	2045.8	0 acyl-CoA dehydrogenase family member 10
8478_0:004a05	K00249	363.97	425.3	1.2e-127 acyl-CoA dehydrogenase [EC:1.3.8.7]
8478_0:004a06	K25605	60.73	318.4	1.6e-95 B-cell CLL/lymphoma 7 protein
8478_0:004a09	K09313	107.23	1565.7	0 homeobox protein cut-like
8478_0:004a0a	K28418	178.6	436.6	5.7e-132 BRI3-binding protein
8478_0:004a0d	K24595	87.27	494.2	1.6e-148 arginine/serine-rich coiled-coil protein 2
8478_0:004a0e	K05766	264.9	1074.8	0 protein phosphatase slingshot [EC:3.1.3.16 3.1.3.48]
8478_0:004a0f	K05756	96.3	397.4	1.2e-119 actin related protein 2/3 complex, subunit 3
8478_0:004a10	K24069	510.9	2183.1	0 membrane-associated phosphatidylinositol transfer protein
8478_0:004a11	K00710	93.6	727.6	7.6e-219 polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
8478_0:004a13	K14780	736.43	1570	0 ATP-dependent RNA helicase DHX37/DHR1 [EC:5.6.2.6]
8478_0:004a14	K13886	896.13	1033.6	0 coronin-1B/1C/6
8478_0:004a15	K16811	228.47	772.2	1e-232 trichoplein keratin filament-binding protein
8478_0:004a16	K10276	684.17	1730.5	0 F-box and leucine-rich repeat protein 10/11 [EC:1.14.11.27]
8478_0:004a17	K07971	421.87	621.1	2.3e-187 beta-1,3-N-acetylglucosaminyltransferase 4 [EC:2.4.1.149]
8478_0:004a18	K12487	1090.77	1196.9	0 G protein-coupled receptor kinase interactor 2
8478_0:004a19	K10588	702.43	1821.8	0 ubiquitin-protein ligase E3 B [EC:2.3.2.26]
8478_0:004a1a	K21357	1385.43	2055.1	0 serine/threonine-protein kinase ULK1 [EC:2.7.11.1]
8478_0:004a1a	K08269	535.83	824	5.8e-248 serine/threonine-protein kinase ULK2 [EC:2.7.11.1]
8478_0:004a1b	K09113	151.53	608.8	6.8e-183 MAX-like protein X
8478_0:004a1d	K20804	113.6	523.2	2.1e-157 E3 ubiquitin-protein ligase RNF34 [EC:2.3.2.31]
8478_0:004a1f	K17973	144.17	1311	0 N-terminal acetyltransferase B complex non-catalytic subunit
8478_0:004a20	K05218	581.23	702.5	6e-212 P2X purinoceptor 4
8478_0:004a21	K22543	410.1	1759.2	0 transcriptional activator MN1
8478_0:004a22	K17599	227.93	841.4	3.4e-253 transmembrane protein 132
8478_0:004a24	K27685	192.17	397.5	1.1e-119 glycolipid transfer protein
8478_0:004a25	K04551	435.53	568.5	5.2e-171 ubiquitin B
8478_0:004a26	K11851	267.8	604.3	4.5e-182 ubiquitin carboxyl-terminal hydrolase 30 [EC:3.4.19.12]
8478_0:004a27	K11320	3232.27	5774	0 E1A-binding protein p400 [EC:5.6.2.-]
8478_0:004a29	K24104	64.1	464	1.4e-139 GPN-loop GTPase
8478_0:004a2a	K04095	34.63	341.8	1.9e-102 cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]
8478_0:004a2b	K10351	375.47	391.3	8.1e-118 myosin regulatory light chain 2
8478_0:004a2c	K11577	420.83	3149.2	0 kinetochore-associated protein 1
8478_0:004a2d	K24228	329.33	1694.8	0 cilia- and flagella-associated protein 251
8478_0:004a2e	K00273	137.83	475.3	7.1e-143 D-amino-acid oxidase [EC:1.4.3.3]
8478_0:004a2f	K23482	213.7	403.3	2.3e-121 beta-crystallin
8478_0:004a30	K07997	774.83	1105.9	0 matrix metalloproteinase-17 (membrane-inserted) [EC:3.4.24.-]
8478_0:004a31	K00798	35.5	350.3	4e-105 cob(I)alamin adenosyltransferase [EC:2.5.1.17]
8478_0:004a32	K19938	610.97	1043	0 rabphilin-3A
8478_0:004a34	K10995	489.83	678.2	2.8e-204 cell cycle checkpoint control protein RAD9B
8478_0:004a34	K10994	284.07	370	6.3e-111 cell cycle checkpoint control protein RAD9A [EC:3.1.11.2]
8478_0:004a35	K11428	114.07	540.6	1.5e-162 [histone H4]-lysine20 N-methyltransferase SETD8 [EC:2.1.1.361]
8478_0:004a36	K17591	1432.87	2470.3	0 RIMS-binding protein 2
8478_0:004a37	K07293	903.47	1114.9	0 tyrosine-protein phosphatase non-receptor type 11 [EC:3.1.3.48]
8478_0:004a38	K00910	556.3	1452.5	0 beta-adrenergic-receptor kinase [EC:2.7.11.15]
8478_0:004a39	K03352	167.7	928.3	1.8e-279 anaphase-promoting complex subunit 5
8478_0:004a3a	K10362	882.67	2854.8	0 myosin XVIII
8478_0:004a3b	K19382	264.5	652.4	2.4e-196 tectonic-1/3
8478_0:004a3c	K11422	464.37	1404.4	0 [histone H3]-lysine4 N-trimethyltransferase SETD1 [EC:2.1.1.354]
8478_0:004a3e	K02934	58.17	540.4	1.6e-162 large subunit ribosomal protein L6e
8478_0:004a3f	K12459	580.43	737.9	4.3e-222 SH2B adaptor protein 1/3
8478_0:004a40	K04442	537.83	1097	0 mitogen-activated protein kinase-activated protein kinase 5 [EC:2.7.11.1]
8478_0:004a41	K23625	179.63	1071.2	0 ataxin 2/2L
8478_0:004a42	K16056	372.6	393.8	1.8e-118 calcium release-activated calcium channel protein 1
8478_0:004a43	K06258	261.1	275.6	3e-82 MFS transporter, VNT family, synaptic vesicle glycoprotein 2
8478_0:004a44	K07936	151.47	511.7	4.3e-154 GTP-binding nuclear protein Ran
