gene_name	KO	thrshld	score	E-value KO definition
8469_0:003dbe	K25729	195.33	472.2	3.2e-142 retinoschisin
8469_0:003dc0	K08636	813.63	1288.9	0 phosphate-regulating neutral endopeptidase [EC:3.4.24.-]
8469_0:003dc1	K24273	260.37	561.4	1.4e-168 U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein
8469_0:003dc2	K13807	414.5	706.7	1.3e-212 serine/threonine-protein phosphatase with EF-hands [EC:3.1.3.16]
8469_0:003dc4	K00161	421.83	636.5	1.3e-191 pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]
8469_0:003dc5	K13986	2015.5	2465.4	0 mitogen-activated protein kinase kinase kinase 15 [EC:2.7.11.25]
8469_0:003dc6	K02320	484.3	1993.2	0 DNA polymerase alpha subunit A [EC:2.7.7.7]
8469_0:003dc7	K00968	226.37	627.4	1.1e-188 choline-phosphate cytidylyltransferase [EC:2.7.7.15]
8469_0:003dc8	K05271	787.47	800.1	4.1e-241 glycine receptor alpha-4
8469_0:003dc8	K05195	673.37	675.6	1.6e-203 glycine receptor alpha-3
8469_0:003dc8	K05194	626.73	645.7	1.6e-194 glycine receptor alpha-2
8469_0:003dc9	K20004	271.53	393.7	1.5e-118 collectrin
8469_0:003dca	K04169	557.2	694.1	2.2e-209 gastrin-releasing peptide receptor
8469_0:003dcc	K07765	155.2	880.4	7e-265 S2P endopeptidase [EC:3.4.24.85]
8469_0:003dcd	K08451	912.1	1208.3	0 adhesion G-protein coupled receptor G2
8469_0:003dce	K12470	560.2	776.1	1.7e-233 SH3 domain-containing kinase-binding protein 1
8469_0:003dcf	K00657	76.87	233.5	1.8e-69 diamine N-acetyltransferase [EC:2.3.1.57]
8469_0:003dd0	K10452	853.97	1238.6	0 kelch-like protein 15
8469_0:003dd2	K24625	217.27	350.6	2.1e-105 MICOS complex subunit MIC26
8469_0:003dd3	K17536	946.1	1692	0 connector enhancer of kinase suppressor of Ras 2
8469_0:003dd4	K10331	444.93	589	2.3e-177 ankyrin repeat and SOCS box protein 9
8469_0:003dd5	K24682	732.2	1037.9	0 patched domain-containing protein
8469_0:003dd6	K17361	178.2	618.5	3.8e-186 acyl-coenzyme A thioesterase 9 [EC:3.1.2.-]
8469_0:003dd7	K09708	854.43	1475.3	0 angiotensin-converting enzyme 2 [EC:3.4.17.23]
8469_0:003dd7	K01283	76.1	884.3	7e-266 peptidyl-dipeptidase A [EC:3.4.15.1]
8469_0:003dd8	K00898	351.3	649.6	2e-195 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
8469_0:003dd9	K14360	95.23	498.8	4.4e-150 organic solute transporter subunit alpha
8469_0:003dda	K26808	103.07	654.5	6e-197 taxilin
8469_0:003ddb	K00802	175.57	722.8	8.3e-218 spermine synthase [EC:2.5.1.22]
8469_0:003ddd	K08896	935.13	1209.6	0 cytoplasmic tyrosine-protein kinase BMX [EC:2.7.10.2]
8469_0:003dde	K01937	102.3	1122.2	0 CTP synthase [EC:6.3.4.2]
8469_0:003ddf	K24203	481.8	1013.2	0 MAP7 domain-containing protein 2
8469_0:003de0	K03857	238.47	899.9	7.5e-271 phosphatidylinositol N-acetylglucosaminyltransferase subunit A [EC:2.4.1.198]
8469_0:003de1	K05449	98.67	407.6	2.9e-122 vascular endothelial growth factor C/D
8469_0:003de2	K24144	180.73	1468.7	0 Nance-Horan syndrome protein and NHS-like proteins
8469_0:003de3	K07190	513.37	1946.9	0 phosphorylase kinase alpha/beta subunit
8469_0:003de4	K06911	29.23	257.6	1.1e-76 quercetin 2,3-dioxygenase [EC:1.13.11.24]
8469_0:003de5	K27541	1103.27	1437.4	0 zinc finger X/Y-chromosomal protein
8469_0:003de6	K03242	200.27	1001.7	3.2e-302 translation initiation factor 2 subunit 3
8469_0:003de7	K03386	222.2	431.5	7.3e-130 peroxiredoxin 2/4 [EC:1.11.1.24]
8469_0:003de8	K04373	852.73	1656.2	0 ribosomal protein S6 kinase alpha-1/2/3/6 [EC:2.7.11.1]
8469_0:003de9	K12394	294.83	384.7	2.7e-115 AP-1 complex subunit sigma 1/2
8469_0:003dea	K03236	59	342.2	1.1e-102 translation initiation factor 1A
8469_0:003deb	K10889	188.47	1227.9	0 fanconi anemia group B protein
8469_0:003dec	K10469	671.83	993.2	2.2e-299 kelch-like protein 34
8469_0:003ded	K08824	376.83	600.4	1.6e-180 cyclin-dependent kinase-like [EC:2.7.11.22]
8469_0:003dee	K18849	46.7	558.5	8e-168 25S rRNA (adenine2142-N1)-methyltransferase [EC:2.1.1.286]
8469_0:003def	K12958	191.83	229.7	1.7e-68 caveolin 2
8469_0:003df0	K17594	63.23	620.4	1.9e-186 phosphatase and actin regulator
8469_0:003df3	K04302	638.4	669.8	3.3e-202 super conserved receptor expressed in brain 2
8469_0:003df4	K10157	429.2	476.5	2.4e-143 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2 [EC:2.4.1.135]
8469_0:003df5	K09239	207.2	1525.4	0 human immunodeficiency virus type I enhancer-binding protein
8469_0:003df8	K24340	451.03	900.4	6.7e-271 collagen type XIX alpha
8469_0:003dfb	K28422	309.07	665.4	7e-200 transmembrane protein 168
8469_0:003dfc	K13051	290.43	487.1	3.5e-146 L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]
8469_0:003dfd	K24270	429.73	760.3	5e-229 testin
8469_0:003dfe	K27688	271.87	559.9	3.7e-168 MyoD family inhibitor domain-containing protein
8469_0:003e00	K06278	279	312.2	1.2e-93 caveolin 1
8469_0:003e01	K28476	44.2	155.6	6e-46 succinate dehydrogenase assembly factor 4, mitochondrial
8469_0:003e02	K07189	121.03	219.9	1.8e-65 protein phosphatase 1 regulatory subunit 3A/B/C/D/E
8469_0:003e03	K28443	195.93	302.5	2.3e-90 transmembrane protein 170B
8469_0:003e04	K09409	945.8	1086.8	0 forkhead box protein P2/4
8469_0:003e05	K27951	202.1	520.6	2.3e-156 opioid growth factor receptor
8469_0:003e06	K16832	855.43	1295.6	0 enhancer of filamentation 1
8469_0:003e07	K16366	163.07	308.7	2.7e-92 endothelin-1
8469_0:003e08	K12486	196.27	208.9	9.3e-62 stromal membrane-associated protein
8469_0:003e09	K15591	513.27	664.6	4.4e-200 transcription factor EC
8469_0:003e0a	K08131	444.07	983.5	2.6e-296 collagen type IX alpha
8469_0:003e0c	K06712	262.2	604.4	9.1e-182 butyrophilin
8469_0:003e0f	K12014	524.93	530.3	2.6e-159 tripartite motif-containing protein 38 [EC:2.3.2.27]
8469_0:003e0f	K06712	262.2	271.8	5.1e-81 butyrophilin
8469_0:003e10	K14027	243	601.3	1e-180 homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein
8469_0:003e11	K14426	1528.1	2005.8	0 solute carrier family 12 (sodium/chloride transporter), member 3
8469_0:003e13	K05508	148.43	357.4	7.5e-107 C-X3-C motif chemokine 1
8469_0:003e14	K24524	895.5	1077.6	0 copine 1/2/3
8469_0:003e15	K28047	192.1	270.9	7.6e-81 plasmolipin
8469_0:003e16	K14309	535.97	1106	0 nuclear pore complex protein Nup93
8469_0:003e17	K16835	385	829.5	4.6e-250 cholesteryl ester transfer protein
8469_0:003e18	K23332	290.83	971.1	1.2e-292 RING finger and SPRY domain-containing protein 1
8469_0:003e19	K16742	86.13	312.9	5.9e-94 ADP-ribosylation factor-like protein 2-binding protein
8469_0:003e1b	K14397	116.27	414.9	1.2e-124 cleavage and polyadenylation specificity factor subunit 5
8469_0:003e1c	K16747	246.1	1230.9	0 Bardet-Biedl syndrome 2 protein
8469_0:003e1d	K10636	292.97	964.4	1.7e-290 E3 ubiquitin-protein ligase AMFR [EC:2.3.2.36]
8469_0:003e1e	K24029	110.47	682.4	1.9e-205 prolyl 3-hydroxylase /prolyl 3,4-dihydroxylase [EC:1.14.11.-]
8469_0:003e20	K22615	712.1	2293.9	0 NLR family CARD domain containing 5
8469_0:003e22	K24835	154.53	273.9	1.3e-81 glioma pathogenesis-related protein 2
8469_0:003e23	K03843	187	545.4	8.9e-164 alpha-1,3/alpha-1,6-mannosyltransferase [EC:2.4.1.132 2.4.1.257]
8469_0:003e24	K28212	65.33	235.2	2.8e-70 OB-RGRP/VPS55 family protein
8469_0:003e26	K07957	248.9	371.9	1.3e-111 ADP-ribosylation factor-like protein 9
8469_0:003e27	K03108	120.23	936.1	8e-282 signal recognition particle subunit SRP72
8469_0:003e28	K09222	274.33	1226.6	0 RE1-silencing transcription factor
8469_0:003e29	K24897	60.3	98.2	1.6e-28 homeodomain-only protein
8469_0:003e2a	K26410	104.17	435.1	1.8e-130 store-operated calcium entry-associated regulatory factor
8469_0:003e2c	K04257	107.23	445.7	8.3e-134 olfactory receptor
8469_0:003e2d	K04257	107.23	453.4	3.9e-136 olfactory receptor
8469_0:003e2e	K04257	107.23	423.8	3.7e-127 olfactory receptor
8469_0:003e2f	K04257	107.23	473.8	2.5e-142 olfactory receptor
8469_0:003e30	K04257	107.23	463.8	2.7e-139 olfactory receptor
8469_0:003e31	K16342	185.33	548.7	8.8e-165 cytosolic phospholipase A2 [EC:3.1.1.4]
8469_0:003e32	K04257	107.23	452.6	6.8e-136 olfactory receptor
8469_0:003e33	K04257	107.23	422	1.3e-126 olfactory receptor
8469_0:003e34	K04257	107.23	474.4	1.7e-142 olfactory receptor
8469_0:003e35	K04257	107.23	433.7	3.7e-130 olfactory receptor
8469_0:003e36	K04257	107.23	461.7	1.2e-138 olfactory receptor
8469_0:003e37	K04257	107.23	401.7	1.9e-120 olfactory receptor
8469_0:003e38	K04257	107.23	442.4	8.4e-133 olfactory receptor
8469_0:003e39	K04257	107.23	346.1	1.4e-103 olfactory receptor
8469_0:003e3a	K04257	107.23	431.7	1.5e-129 olfactory receptor
8469_0:003e3b	K04257	107.23	440.1	4.4e-132 olfactory receptor
8469_0:003e3c	K04257	107.23	469.6	5e-141 olfactory receptor
8469_0:003e3d	K03947	43.7	88.8	1.7e-25 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 3
8469_0:003e3e	K05212	1644.97	1685	0 glutamate receptor ionotropic, NMDA 2D
8469_0:003e42	K12580	109.47	956.5	9.7e-288 CCR4-NOT transcription complex subunit 3
8469_0:003e43	K10949	63.6	365.4	1.6e-109 ER lumen protein retaining receptor
8469_0:003e46	K23732	115.07	562.6	5.4e-169 coiled-coil domain-containing protein 63/114
8469_0:003e47	K11670	140.23	348.1	2.2e-104 TCF3 fusion partner
8469_0:003e4a	K12844	224.8	609.5	2.8e-183 U4/U6 small nuclear ribonucleoprotein PRP31
8469_0:003e4f	K17570	357.83	1772.8	0 hydrocephalus-inducing protein
8469_0:003e50	K09228	360.37	511.4	2.2e-153 KRAB domain-containing zinc finger protein
8469_0:003e51	K17570	357.83	728.4	5.6e-219 hydrocephalus-inducing protein
8469_0:003e52	K09228	360.37	1234.6	0 KRAB domain-containing zinc finger protein
8469_0:003e52	K09191	325.1	344.5	6.6e-103 general transcription factor IIIA
8469_0:003e53	K20067	191.2	878.9	1.7e-264 stonin
8469_0:003e54	K14026	314.4	1080.4	0 SEL1 protein
8469_0:003e54	K07126	61.13	186.8	2.8e-55 uncharacterized protein
8469_0:003e55	K17904	287.03	549.5	7.7e-166 type II thyroxine 5'-deiodinase [EC:1.21.99.4]
8469_0:003e56	K16460	255.83	1414.3	0 centrosomal protein CEP128
8469_0:003e57	K07377	278.4	2537.3	0 neurexin
8469_0:003e58	K17834	176.4	510.2	4.3e-153 cyclic GMP-AMP synthase [EC:2.7.7.86]
8469_0:003e59	K04249	919.2	1094.4	0 thyrotropin receptor
8469_0:003e5a	K03122	74.33	371	3.4e-111 transcription initiation factor TFIIA large subunit
8469_0:003e5b	K09228	360.37	598.4	1.1e-179 KRAB domain-containing zinc finger protein
8469_0:003e5b	K09191	325.1	331.7	4.7e-99 general transcription factor IIIA
8469_0:003e5c	K09228	360.37	930.6	3.5e-280 KRAB domain-containing zinc finger protein
8469_0:003e5c	K09191	325.1	407.2	6.7e-122 general transcription factor IIIA
8469_0:003e5d	K09229	548.93	594.7	1.7e-178 KRAB and SCAN domains-containing zinc finger protein
8469_0:003e5d	K09228	360.37	526.4	6.4e-158 KRAB domain-containing zinc finger protein
8469_0:003e5d	K09191	325.1	359.9	1.4e-107 general transcription factor IIIA
8469_0:003e5e	K00726	259.03	647.7	5.1e-195 alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.101]
8469_0:003e5f	K03000	84.73	202.7	1.9e-60 DNA-directed RNA polymerase I subunit RPA12
8469_0:003e60	K09228	360.37	953.1	5.4e-287 KRAB domain-containing zinc finger protein
8469_0:003e60	K09191	325.1	354.5	5.9e-106 general transcription factor IIIA
8469_0:003e61	K09228	360.37	552.1	1.1e-165 KRAB domain-containing zinc finger protein
8469_0:003e61	K09191	325.1	349.6	1.8e-104 general transcription factor IIIA
8469_0:003e62	K09230	389.63	398.9	2.6e-119 SCAN domain-containing zinc finger protein
8469_0:003e62	K09228	360.37	364.6	5.2e-109 KRAB domain-containing zinc finger protein
8469_0:003e62	K09191	325.1	334.1	9e-100 general transcription factor IIIA
8469_0:003e64	K09228	360.37	478.3	2.2e-143 KRAB domain-containing zinc finger protein
8469_0:003e65	K04257	107.23	286.2	2e-85 olfactory receptor
8469_0:003e66	K04257	107.23	303	1.7e-90 olfactory receptor
8469_0:003e67	K04257	107.23	246.1	2.9e-73 olfactory receptor
8469_0:003e68	K04257	107.23	308.3	4.1e-92 olfactory receptor
8469_0:003e69	K04257	107.23	277.4	9.7e-83 olfactory receptor
8469_0:003e6a	K04257	107.23	301.1	6.2e-90 olfactory receptor
8469_0:003e6b	K04257	107.23	301	6.6e-90 olfactory receptor
8469_0:003e6c	K04257	107.23	275.4	3.9e-82 olfactory receptor
8469_0:003e6d	K04257	107.23	273.3	1.7e-81 olfactory receptor
8469_0:003e6e	K06961	67.03	274.3	1.1e-81 ribosomal RNA assembly protein
8469_0:003e6f	K23909	94.77	240.3	1.4e-71 calcyphosin
8469_0:003e70	K24834	269.73	417.7	3.6e-125 glioma pathogenesis-related protein 1
8469_0:003e73	K24834	269.73	436.6	6.6e-131 glioma pathogenesis-related protein 1
8469_0:003e74	K21988	116.1	917.7	2e-276 transmembrane channel-like protein
8469_0:003e75	K04179	459.97	502.1	7.1e-151 C-C chemokine receptor type 4
8469_0:003e76	K12309	754.47	1067	0 beta-galactosidase [EC:3.2.1.23]
8469_0:003e76	K12308	333.07	367.7	6.2e-110 beta-galactosidase [EC:3.2.1.23]
8469_0:003e77	K02998	229.83	673.3	5.6e-203 small subunit ribosomal protein SAe
8469_0:003e78	K07098	98.33	247.5	8.4e-74 uncharacterized protein
8469_0:003e79	K04183	491.03	560.8	5e-169 C-C chemokine receptor type 8
8469_0:003e79	K04179	459.97	461.8	1.2e-138 C-C chemokine receptor type 4
8469_0:003e7a	K13521	330.7	444.6	1.4e-133 caspase 15
8469_0:003e7b	K15118	229.13	510.6	1.2e-153 solute carrier family 25, member 38
8469_0:003e7c	K04192	454.73	581.3	3e-175 CX3C chemokine receptor 1
8469_0:003e7d	K25788	90.67	450.1	5e-135 ciliogenesis-associated TTC17-interacting protein
8469_0:003e7f	K05761	916.57	1228.9	0 villin
8469_0:003e80	K12606	43.1	593.9	7.4e-179 CCR4-NOT transcription complex subunit 9
8469_0:003e81	K24205	139.87	370.9	2.7e-111 protein lifeguard
8469_0:003e82	K11850	252.3	1130.1	0 ubiquitin carboxyl-terminal hydrolase 26/29/37 [EC:3.4.19.12]
8469_0:003e83	K12347	1001.93	1083.1	0 natural resistance-associated macrophage protein 1
8469_0:003e83	K21398	504.67	746	1.2e-224 natural resistance-associated macrophage protein 2
8469_0:003e85	K15528	452.07	987.7	2.3e-297 fatty acid amide hydrolase [EC:3.5.1.99]
8469_0:003e86	K15528	452.07	1088.5	0 fatty acid amide hydrolase [EC:3.5.1.99]
8469_0:003e87	K10347	136.77	987.2	3.3e-297 leucine-rich repeat-containing protein 41
8469_0:003e88	K10875	580	725.7	3.6e-218 DNA repair and recombination protein RAD54 and RAD54-like protein [EC:5.6.2.-]
8469_0:003e89	K21970	329.87	578.9	3.6e-174 5-methylcytosine rRNA methyltransferase NSUN4 [EC:2.1.1.-]
8469_0:003e8a	K00416	31.27	130.3	2.5e-38 ubiquinol-cytochrome c reductase subunit 6
8469_0:003e8b	K15528	452.07	1113.8	0 fatty acid amide hydrolase [EC:3.5.1.99]
8469_0:003e8c	K24893	179.97	595.3	4e-179 diencephalon/mesencephalon homeobox protein 1
8469_0:003e8f	K04439	641.27	779.4	8e-235 beta-arrestin
8469_0:003e90	K24754	114.63	627.3	7.1e-189 WD repeat-containing protein 73
8469_0:003e91	K09042	302.17	774.1	1.2e-232 transcription regulator BACH
8469_0:003e92	K04565	84.5	253.1	1.4e-75 superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
8469_0:003e93	K11564	105.73	176.5	5.2e-52 kinetochore protein Mis18
8469_0:003e94	K09500	493.47	987.7	3.2e-297 T-complex protein 1 subunit theta
8469_0:003e96	K06087	63.4	267.8	4.8e-80 claudin
8469_0:003e97	K17420	223.03	534.8	3e-161 large subunit ribosomal protein L39
8469_0:003e99	K02131	55.1	203.5	1.5e-60 F-type H+-transporting ATPase subunit 6
8469_0:003e9a	K08620	1065.1	1609.1	0 a disintegrin and metalloproteinase with thrombospondin motifs 5 [EC:3.4.24.-]
8469_0:003e9b	K05731	1502.5	2853.1	0 T-lymphoma invasion and metastasis-inducing protein 1
8469_0:003e9c	K11844	307.93	648.9	6.8e-195 ubiquitin carboxyl-terminal hydrolase 16/45 [EC:3.4.19.12]
8469_0:003e9d	K27569	120.3	469.1	7.2e-141 protein eva-1
8469_0:003e9e	K22377	160.17	1722.9	0 E3 ubiquitin-protein ligase listerin [EC:2.3.2.27]
8469_0:003ea0	K04520	791.43	977.8	3.1e-294 amyloid beta A4 protein
8469_0:003ea1	K19589	157.73	334.2	4.2e-100 release factor glutamine methyltransferase [EC:2.1.1.297]
8469_0:003ea2	K14861	141.97	2059.9	0 nucleolar pre-ribosomal-associated protein 1
8469_0:003ea3	K08617	1280.47	1571.9	0 a disintegrin and metalloproteinase with thrombospondin motifs 1 [EC:3.4.24.-]
8469_0:003ea4	K13167	996.8	1554.6	0 SR-related and CTD-associated factor 4
8469_0:003ea5	K08797	441.17	905.6	2e-272 hormonally upregulated Neu-associated kinase [EC:2.7.11.1]
8469_0:003ea6	K05201	1644.67	1853	0 glutamate receptor, ionotropic kainate 1
8469_0:003ea6	K05313	929.93	975	2.3e-293 glutamate receptor, ionotropic, invertebrate
8469_0:003ea7	K24229	95.87	621.9	1.9e-187 cilia- and flagella-associated protein 298
8469_0:003ea9	K09441	320.57	674.5	8.9e-203 GA-binding protein transcription factor, alpha
8469_0:003eaa	K06087	63.4	314	4.5e-94 claudin
8469_0:003eab	K20279	441.7	598.6	1.1e-179 synaptojanin [EC:3.1.3.36]
8469_0:003eac	K04257	107.23	328.4	3.2e-98 olfactory receptor
8469_0:003ead	K04257	107.23	443.2	4.7e-133 olfactory receptor
8469_0:003eae	K04257	107.23	452.8	5.8e-136 olfactory receptor
8469_0:003eaf	K04257	107.23	442.9	6.3e-133 olfactory receptor
8469_0:003eb0	K04257	107.23	443	5.8e-133 olfactory receptor
8469_0:003eb1	K04257	107.23	456	6.6e-137 olfactory receptor
8469_0:003eb2	K06676	110.5	747	1.3e-224 condensin complex subunit 2
8469_0:003eb3	K16302	203.93	860	5.7e-259 metal transporter CNNM
8469_0:003eb4	K25206	116.53	414.3	1.2e-124 transmembrane protein 127
8469_0:003eb5	K24141	187.8	445.7	7.5e-134 StAR-related lipid transfer protein 7, mitochondrial
8469_0:003eb9	K12854	2329.8	4038.4	0 pre-mRNA-splicing helicase BRR2 [EC:5.6.2.6]
8469_0:003eba	K08836	775.33	1143.3	0 STE20-like kinase [EC:2.7.11.1]
8469_0:003ebb	K10083	493.07	659.3	1.2e-198 lectin, mannose-binding 2-like
8469_0:003ebc	K24730	228.3	478.9	8e-144 cytosolic iron-sulfur protein assembly protein CIAO1
8469_0:003ebf	K10660	120.57	378.7	1.5e-113 E3 ubiquitin-protein ligase MARCH5 [EC:2.3.2.27]
8469_0:003ec2	K16302	203.93	573	3.7e-172 metal transporter CNNM
8469_0:003ec4	K04257	107.23	300.5	9.3e-90 olfactory receptor
8469_0:003ec5	K04257	107.23	284.7	5.9e-85 olfactory receptor
8469_0:003ec6	K04257	107.23	293.4	1.3e-87 olfactory receptor
8469_0:003ec7	K04257	107.23	186.9	2.7e-55 olfactory receptor
8469_0:003ec8	K04257	107.23	301.1	6.2e-90 olfactory receptor
8469_0:003ec9	K04257	107.23	295.7	2.7e-88 olfactory receptor
8469_0:003eca	K04257	107.23	299.4	2.1e-89 olfactory receptor
8469_0:003ecb	K04257	107.23	282	3.8e-84 olfactory receptor
8469_0:003ecc	K04257	107.23	286.7	1.4e-85 olfactory receptor
8469_0:003ecd	K04257	107.23	286	2.4e-85 olfactory receptor
8469_0:003ece	K24230	96.47	363.8	3.1e-109 cilia- and flagella-associated protein 300
8469_0:003ecf	K25357	274.83	421.7	8.8e-127 angiopoietin-related protein 5
8469_0:003ed1	K04257	107.23	285	4.6e-85 olfactory receptor
8469_0:003ed2	K04257	107.23	295.2	3.7e-88 olfactory receptor
8469_0:003ed3	K04257	107.23	285	4.8e-85 olfactory receptor
8469_0:003ed4	K04257	107.23	285.6	3.1e-85 olfactory receptor
8469_0:003ed5	K04257	107.23	282.9	2e-84 olfactory receptor
8469_0:003ed6	K04257	107.23	257.3	1.2e-76 olfactory receptor
8469_0:003ed7	K04257	107.23	294.4	6.8e-88 olfactory receptor
8469_0:003eda	K23379	2429.57	4007.7	0 extracelluar matrix protein FRAS1
8469_0:003edb	K22735	70.87	148	1.2e-43 sodium/potassium-transporting ATPase subunit beta-1-interacting protein
8469_0:003edc	K24455	311.43	486.4	3.1e-146 alpha-tocopherol transfer protein
8469_0:003edd	K08867	249.37	1149	0 WNK lysine deficient protein kinase [EC:2.7.11.1]
8469_0:003ede	K05046	1157.07	1273	0 solute carrier family 6 (neurotransmitter transporter, GABA) member 13
8469_0:003ede	K05045	1071.43	1095.7	0 solute carrier family 6 (neurotransmitter transporter, betaine/GABA) member 12
8469_0:003edf	K04726	94.63	270.1	7.4e-81 BH3 interacting domain death agonist
8469_0:003ee0	K16072	1495.3	1949.3	0 ELKS/RAB6-interacting/CAST family member 1
8469_0:003ee1	K19572	236.47	735.6	2.1e-221 adenosine deaminase CECR1 [EC:3.5.4.4]
8469_0:003ee2	K07374	500.73	1126.8	0 tubulin alpha
8469_0:003ee3	K25830	391.8	1107.4	0 cat eye syndrome critical region protein 2
8469_0:003ee4	K28236	39	214.6	9.1e-64 ninjurin
8469_0:003ee5	K15485	92	689.7	1.1e-207 Bcl-2-like protein 13
8469_0:003ee6	K18461	135.2	761.4	2.2e-229 WAS protein family homolog 1
8469_0:003ee7	K11446	421.4	1937.3	0 [histone H3]-trimethyl-L-lysine4 demethylase [EC:1.14.11.67]
8469_0:003ee8	K07297	158.97	561	8.7e-169 adiponectin receptor
8469_0:003ee9	K10280	296	574	1.3e-172 F-box and leucine-rich repeat protein 14
8469_0:003eea	K05034	876.2	1028.6	0 solute carrier family 6 (neurotransmitter transporter, GABA) member 1
8469_0:003eeb	K12495	279.83	1075.3	0 IQ motif and SEC7 domain-containing protein
8469_0:003eec	K11273	540.2	1306.8	0 chromosome transmission fidelity protein 1 [EC:5.6.2.7]
