gene_name	KO	thrshld	score	E-value KO definition
1415176_0:003d2f	K12626	90.1	243.1	1e-72 U6 snRNA-associated Sm-like protein LSm7
1415176_0:003d31	K23909	94.77	306.5	1.6e-91 calcyphosin
1415176_0:003d33	K24621	632.03	697.5	4.8e-210 very-long-chain ceramide synthase [EC:2.3.1.297]
1415176_0:003d34	K02922	42.93	204.5	4.6e-61 large subunit ribosomal protein L37e
1415176_0:003d35	K09640	548.93	605.5	5.7e-182 transmembrane protease serine 9 [EC:3.4.21.-]
1415176_0:003d36	K09597	262.37	1027.3	0 signal peptide peptidase-like 2B [EC:3.4.23.-]
1415176_0:003d3a	K10072	212.27	262	4.8e-78 C-type lectin domain family 2 member D
1415176_0:003d3b	K09228	360.37	431.9	3.1e-129 KRAB domain-containing zinc finger protein
1415176_0:003d3c	K10075	210.27	221.8	9.9e-66 killer cell lectin-like receptor subfamily F member 1
1415176_0:003d3d	K10072	212.27	252.1	4.7e-75 C-type lectin domain family 2 member D
1415176_0:003d3f	K06629	116.13	485.5	2.1e-145 protein DBF4
1415176_0:003d43	K17844	992.67	1099.2	0 polypyrimidine tract-binding protein 3
1415176_0:003d43	K13218	902.43	907.8	2.2e-273 polypyrimidine tract-binding protein 1
1415176_0:003d44	K14614	347.83	697.8	6.1e-210 MFS transporter, PCFT/HCP family, solute carrier family 46 (thymic stromal cotransporter), member 2
1415176_0:003d45	K16519	641.13	2084.2	0 paralemmin-2 and/or A-kinase anchor protein-2
1415176_0:003d46	K13775	215.33	425.5	4.3e-128 citronellol/citronellal dehydrogenase
1415176_0:003d48	K23819	230.5	364.9	4.9e-109 sushi domain-containing protein 1
1415176_0:003d49	K17921	256.63	794.8	3e-239 sorting nexin-7/30
1415176_0:003d4c	K25752	148.8	172	8e-51 zona pellucida-binding protein
1415176_0:003d4d	K24104	64.1	327.1	9.6e-98 GPN-loop GTPase
1415176_0:003d4e	K28124	320.6	614.9	9.8e-185 glucokinase regulatory protein
1415176_0:003d52	K02377	260.33	307.5	7.3e-92 GDP-L-fucose synthase [EC:1.1.1.271]
1415176_0:003d53	K15410	338.87	591.8	5.1e-178 elongation factor 1-delta
1415176_0:003d54	K24492	396.77	963.7	4.5e-290 leucine-rich repeat neuronal protein 1/2/3
1415176_0:003d56	K08175	143.5	293.6	1.4e-87 MFS transporter, FHS family, Na+ dependent glucose transporter 1
1415176_0:003d57	K06757	1665.47	2488.9	0 neurofascin
1415176_0:003d58	K05443	145.57	253.7	1.2e-75 interleukin 10
1415176_0:003d59	K15379	437.4	920	3.1e-277 solute carrier family 45, member 3
1415176_0:003d5a	K04443	733.33	835.6	7.6e-252 mitogen-activated protein kinase-activated protein kinase 2 [EC:2.7.11.1]
1415176_0:003d5c	K00894	334.53	665.2	3.3e-200 ethanolamine kinase [EC:2.7.1.82]
1415176_0:003d5d	K05850	1176.87	2370.5	0 P-type Ca2+ transporter type 2B [EC:7.2.2.10]
1415176_0:003d5e	K01382	551.97	729.5	1.6e-219 cathepsin E [EC:3.4.23.34]
1415176_0:003d5e	K01379	548.5	555.1	8.6e-167 cathepsin D [EC:3.4.23.5]
1415176_0:003d5f	K01183	113.13	591.2	1.5e-177 chitinase [EC:3.2.1.14]
1415176_0:003d60	K06760	1450.2	1805.9	0 contactin 2
1415176_0:003d61	K22415	93.23	792.1	4.8e-238 zinc finger CCCH domain-containing protein 11
1415176_0:003d62	K01183	113.13	497.8	2.9e-149 chitinase [EC:3.2.1.14]
1415176_0:003d63	K04227	546.77	684.6	3.2e-206 arginine vasopressin receptor 1B
1415176_0:003d64	K04376	577.4	726.5	1.7e-218 ETS domain-containing protein Elk-4
1415176_0:003d65	K09269	274.2	788.5	7.2e-237 transcription factor SOX5/6/13 (SOX group D)
1415176_0:003d68	K08128	457.5	587.2	8.8e-177 opticin
1415176_0:003d69	K14443	33.4	227.3	2e-67 protein Tob/BTG
1415176_0:003d6a	K07526	1062.93	1637.8	0 SLIT-ROBO Rho GTPase activating protein
1415176_0:003d6b	K11098	98.5	200.8	2.2e-59 small nuclear ribonucleoprotein F
1415176_0:003d6c	K18669	498.57	826.9	6.1e-249 dual specificity tyrosine-phosphorylation-regulated kinase 2/3/4 [EC:2.7.12.1]
1415176_0:003d6f	K20778	50.57	77.5	6.6e-22 RAD51-associated protein 1
1415176_0:003d70	K08121	452.23	574.2	4.5e-173 fibromodulin
1415176_0:003d70	K08122	451.67	470.8	4.7e-141 lumican
1415176_0:003d71	K15027	188.03	838.2	5.1e-252 translation initiation factor 2D
1415176_0:003d72	K14706	1013.47	1461.9	0 solute carrier family 26 (sulfate anion transporter), member 9
1415176_0:003d73	K24031	90.13	111.8	2.5e-32 lamina-associated polypeptide 2
1415176_0:003d74	K23140	86.93	189.8	3e-56 metastasis-suppressor KiSS-1
1415176_0:003d76	K10127	415.63	760.1	9.6e-229 protein Mdm4
1415176_0:003d78	K25393	93.33	339.4	1.2e-101 protein pitchfork
1415176_0:003d79	K15596	918.77	1060.4	0 cyclin-dependent kinase 18 [EC:2.7.11.22]
1415176_0:003d7a	K26683	81.23	213.5	1.1e-63 vesicle transport protein GOT1
1415176_0:003d7b	K08125	515.27	698.3	2.1e-210 prolargin
1415176_0:003d7c	K13073	128.37	160.5	3.5e-47 polymeric immunoglobulin receptor
1415176_0:003d7d	K23797	118.53	1162.5	0 pleckstrin homology domain-containing family A member 4/5/6/7
1415176_0:003d7f	K01380	586.6	809.6	1.2e-243 renin [EC:3.4.23.15]
1415176_0:003d80	K17558	159.27	535.8	1.1e-160 protein phosphatase 1 regulatory subunit 15B
1415176_0:003d81	K14649	109.13	467.1	3.3e-140 transcription initiation factor TFIID subunit 8
1415176_0:003d83	K08015	457.87	480.9	2.6e-144 Ras association domain-containing protein 5
1415176_0:003d84	K14961	161.33	857.7	2.7e-258 COMPASS component SWD1
1415176_0:003d85	K08800	481.17	937.1	2.9e-282 NUAK family, SNF1-like kinase [EC:2.7.11.1]
1415176_0:003d86	K16288	181.97	1541.7	0 dual serine/threonine and tyrosine protein kinase [EC:2.7.12.1]
1415176_0:003d89	K01183	113.13	568.3	1.3e-170 chitinase [EC:3.2.1.14]
1415176_0:003d8a	K15122	169.3	813.5	3.6e-245 solute carrier family 41
1415176_0:003d8c	K01183	113.13	465.5	1.8e-139 chitinase [EC:3.2.1.14]
1415176_0:003d8d	K01183	113.13	542.7	7.1e-163 chitinase [EC:3.2.1.14]
1415176_0:003d8e	K09210	218.43	386.1	1.9e-115 krueppel-like factor 15
1415176_0:003d8f	K07898	299.47	461.3	1.7e-138 Ras-related protein Rab-7B
1415176_0:003d90	K13049	432.73	812.6	1.9e-244 carboxypeptidase PM20D1 [EC:3.4.17.-]
1415176_0:003d91	K01183	113.13	550.8	2.6e-165 chitinase [EC:3.2.1.14]
1415176_0:003d92	K00923	867.77	2279.7	0 phosphatidylinositol-4-phosphate 3-kinase [EC:2.7.1.154]
1415176_0:003d93	K01183	113.13	525	1.7e-157 chitinase [EC:3.2.1.14]
1415176_0:003d94	K12758	339.73	390	2.4e-117 fast skeletal myosin light chain 2
1415176_0:003d95	K23791	140.77	208.9	5.7e-62 sesquipedalian
1415176_0:003d96	K19944	298.73	833.3	4.8e-251 TBC1 domain family member 10
1415176_0:003d98	K00767	217.2	449.3	8.2e-135 nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
1415176_0:003d99	K02209	721.27	1321.4	0 DNA replication licensing factor MCM5 [EC:5.6.2.3]
1415176_0:003d9a	K24898	201.77	336.9	1.4e-100 intestine-specific homeobox
1415176_0:003d9b	K26401	228.63	776.3	1.7e-233 target of Myb membrane trafficking protein 1 and related proteins
1415176_0:003d9c	K11298	159.87	659.2	4.2e-198 HMG domain-containing protein 4
1415176_0:003d9d	K09668	278.33	328.9	3.1e-98 glycosyltransferase-like protein LARGE [EC:2.4.2.- 2.4.1.-]
1415176_0:003d9e	K00510	415	499.3	4.3e-150 heme oxygenase 1 [EC:1.14.14.18]
1415176_0:003d9f	K09228	360.37	554.4	2.9e-166 KRAB domain-containing zinc finger protein
1415176_0:003da0	K06671	168.4	1772.5	0 cohesin complex subunit SA-1/2
1415176_0:003da2	K11718	169.57	2434.2	0 UDP-glucose:glycoprotein glucosyltransferase [EC:2.4.1.-]
1415176_0:003da3	K15542	228.53	1029.3	0 polyadenylation factor subunit 2
1415176_0:003da5	K08404	374.83	614.6	4.4e-185 G protein-coupled receptor 17
1415176_0:003da6	K01344	530.67	724.9	2.2e-218 protein C (activated) [EC:3.4.21.69]
1415176_0:003da7	K19192	97.3	960.7	8.2e-289 histone deacetylase complex subunit SAP130
1415176_0:003da8	K19627	669.13	779.3	1.3e-234 S-arrestin
1415176_0:003da9	K24611	131.37	474.1	1.9e-142 AMME syndrome candidate gene 1 protein
1415176_0:003dab	K21868	3347.57	3527	0 myosin VIIb
1415176_0:003dac	K03012	56.53	231.5	4.9e-69 DNA-directed RNA polymerase II subunit RPB4
1415176_0:003dad	K18730	113.6	1009.2	2.1e-303 PERQ amino acid-rich with GYF domain-containing protein
1415176_0:003daf	K17890	580.77	943.4	5.7e-284 autophagy-related protein 16-1
1415176_0:003db0	K12357	259.43	523	3.3e-157 sialidase-2/3/4 [EC:3.2.1.18]
1415176_0:003db1	K28433	116.83	326.9	1.2e-97 solute carrier family 35, member G
1415176_0:003db2	K05006	416.3	683	8.9e-206 potassium inwardly-rectifying channel subfamily J member 13
1415176_0:003db4	K05769	991.67	1506	0 Rho guanine nucleotide exchange factor 4/29
1415176_0:003db5	K23921	397.43	444.6	1.3e-133 EF-hand domain-containing family member D1
1415176_0:003db6	K24539	689.67	1189.2	0 YEATS domain-contaning protein 2
1415176_0:003db6	K10461	680.13	887.5	3.4e-267 kelch-like protein 24/35
1415176_0:003db7	K02514	587.93	699.5	1.1e-210 heparan sulfate 6-O-sulfotransferase HS6ST1 [EC:2.8.2.-]
1415176_0:003db8	K23857	75.2	323.9	7.4e-97 pleckstrin homology domain-containing family B
1415176_0:003db9	K11583	55.27	671	1.3e-201 serine/threonine-protein phosphatase 2A regulatory subunit B''
1415176_0:003dbc	K00901	94.97	783.5	8.1e-236 diacylglycerol kinase (ATP) [EC:2.7.1.107]
1415176_0:003dbd	K17498	73.37	755.2	4.2e-227 transcription factor SPN1
1415176_0:003dbe	K24539	689.67	1638.1	0 YEATS domain-contaning protein 2
1415176_0:003dbf	K23354	154.23	755.8	1.1e-227 LIM and senescent cell antigen-like-containing domain protein 1/2
1415176_0:003dc0	K03084	1365.7	2395.8	0 phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 1 [EC:3.1.3.86]
1415176_0:003dc1	K07525	683.03	861.7	3.9e-259 neuronal guanine nucleotide exchange factor
1415176_0:003dc2	K09650	146.3	377	9.3e-113 rhomboid-like protein [EC:3.4.21.105]
1415176_0:003dc3	K10444	692.87	1096.1	0 kelch-like protein 6
1415176_0:003dc4	K13164	101.53	564	2.6e-169 male-specific lethal 2
1415176_0:003dc6	K16355	1031.6	1235.4	0 leucine-rich repeat and fibronectin type-III domain-containing protein 2
1415176_0:003dc8	K05630	1445.23	1756.5	0 NEDD4-like E3 ubiquitin-protein ligase WWP2 [EC:2.3.2.26]
1415176_0:003dc9	K00355	118.43	439.3	1.1e-131 NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
1415176_0:003dca	K10888	204.73	947.9	6.6e-285 fanconi anemia group A protein
1415176_0:003dcb	K17335	423.27	1263.2	0 nuclear factor of activated T-cells 5
1415176_0:003dcc	K20295	109.77	754.1	8.2e-227 conserved oligomeric Golgi complex subunit 8
1415176_0:003dcd	K11270	42.9	183.7	2.3e-54 chromosome transmission fidelity protein 8
1415176_0:003dd1	K23490	125.43	205	7.4e-61 cytochrome b5
1415176_0:003dd2	K24064	696.03	892	1.1e-268 beta-syntrophin
1415176_0:003dd3	K11111	161.17	607.4	1.8e-182 telomeric repeat-binding factor 2
1415176_0:003dd4	K07565	34	373.8	2.6e-112 60S ribosome subunit biogenesis protein NIP7
1415176_0:003dd5	K02098	101.2	901.2	3e-271 spire
1415176_0:003dd6	K11883	167.03	679	4e-204 RNA-binding protein NOB1
1415176_0:003dd7	K01462	69.67	190.9	1.4e-56 peptide deformylase [EC:3.5.1.88]
1415176_0:003dd8	K14548	174.17	849.2	1.5e-255 U3 small nucleolar RNA-associated protein 4
1415176_0:003dd9	K08956	941.07	1282.2	0 AFG3 family protein [EC:3.4.24.-]
1415176_0:003dda	K00752	308.5	1010.8	0 hyaluronan synthase [EC:2.4.1.212]
1415176_0:003ddb	K24970	138.73	1095.7	0 transcription factor 25
1415176_0:003ddc	K07127	127.37	178.2	8.5e-53 5-hydroxyisourate hydrolase [EC:3.5.2.17]
1415176_0:003dde	K12196	389.63	887	3.1e-267 vacuolar protein-sorting-associated protein 4
1415176_0:003ddf	K20351	151.33	408.3	9.1e-123 p24 family protein gamma-5
1415176_0:003de0	K19942	48.97	849.7	6e-256 dynein regulatory complex subunit 4
1415176_0:003de2	K07375	515.53	1011.6	0 tubulin beta
1415176_0:003de7	K09228	360.37	624.2	2.2e-187 KRAB domain-containing zinc finger protein
1415176_0:003de9	K12000	718.63	763.3	1.1e-229 tripartite motif-containing protein 7
1415176_0:003dec	K04919	577.2	683.2	2.7e-205 potassium channel subfamily K member 9
1415176_0:003ded	K00746	364.67	857.7	2.6e-258 chondroitin sulfate N-acetylgalactosaminyltransferase 1/2 [EC:2.4.1.174 2.4.1.175]
1415176_0:003dee	K05126	565.67	798.2	6.1e-240 proto-oncogene tyrosine-protein kinase Ret [EC:2.7.10.1]
1415176_0:003df0	K19530	82.53	423.1	1.6e-126 junctophilin
1415176_0:003df3	K04528	183.23	255.5	2e-76 alpha-synuclein
1415176_0:003df5	K10614	1639.27	1721.9	0 E3 ubiquitin-protein ligase HERC3 [EC:2.3.2.26]
1415176_0:003df6	K24247	334.07	864.6	6.1e-260 multimerin
1415176_0:003df7	K04257	107.23	456.1	8.2e-137 olfactory receptor
1415176_0:003df8	K06712	262.2	381.7	3.5e-114 butyrophilin
1415176_0:003df9	K04891	788.7	808.1	1.3e-243 potassium voltage-gated channel Shal-related subfamily D member 1
1415176_0:003dfa	K04396	362.07	566.6	1.4e-170 caspase 6 [EC:3.4.22.59]
1415176_0:003dfb	K11141	1183.73	1314.7	0 glutamyl aminopeptidase [EC:3.4.11.7]
1415176_0:003dfc	K15191	229.4	302.8	2.5e-90 La-related protein 7
1415176_0:003dfd	K04253	364.6	553	2.7e-166 visual pigment-like receptor peropsin
1415176_0:003dfe	K28417	50.2	545.4	3e-164 AP-1 complex-associated regulatory protein
1415176_0:003e00	K01047	19.33	38.7	4.5e-10 secretory phospholipase A2 [EC:3.1.1.4]
1415176_0:003e01	K10203	362.33	503.5	2.4e-151 elongation of very long chain fatty acids protein 6 [EC:2.3.1.199]
1415176_0:003e02	K04357	526.27	1765.6	0 epidermal growth factor
1415176_0:003e04	K14007	194.53	1394.4	0 protein transport protein SEC24
1415176_0:003e05	K24491	276.27	531.8	1.5e-159 leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein
1415176_0:003e06	K09082	220.53	329.3	1.4e-98 neurogenin 2
1415176_0:003e07	K09255	3186.67	3980.9	0 ankyrin-2
1415176_0:003e08	K01333	375.93	845.4	2.5e-254 complement factor I [EC:3.4.21.45]
1415176_0:003e09	K04686	504.27	631.3	6.2e-190 paired-like homeodomain transcription factor 2
1415176_0:003e0a	K22829	491.13	646.2	2.2e-194 calcium uniporter regulatory subunit MCUb, mitochondrial
1415176_0:003e0a	K20858	63.87	280.3	1.3e-83 calcium uniporter protein, mitochondrial
1415176_0:003e0e	K22825	58.73	224.1	1.6e-66 non-structural maintenance of chromosomes element 4
1415176_0:003e0f	K23796	111.9	628	5.8e-189 pleckstrin homology domain-containing family A member 1/2
1415176_0:003e10	K05093	1164.73	1318.8	0 fibroblast growth factor receptor 2 [EC:2.7.10.1]
1415176_0:003e10	K05094	1169.8	1172.2	0 fibroblast growth factor receptor 3 [EC:2.7.10.1]
1415176_0:003e10	K04362	858.8	898.7	2.2e-270 fibroblast growth factor receptor 1 [EC:2.7.10.1]
1415176_0:003e11	K18693	185.1	462.5	4.5e-139 diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.6.1.75 3.1.3.4]
1415176_0:003e12	K10487	255.93	810.1	7.7e-244 BTB/POZ domain-containing protein 16
1415176_0:003e13	K08784	730.53	939.6	4.1e-283 HtrA serine peptidase 1 [EC:3.4.21.-]
1415176_0:003e14	K14282	722.23	2336.1	0 transforming acidic coiled-coil-containing protein 2
1415176_0:003e15	K00685	185.2	750	1.2e-225 arginyl-tRNA---protein transferase [EC:2.3.2.8]
1415176_0:003e16	K24260	257.47	2006.8	0 WD repeat-containing protein 11
1415176_0:003e19	K28145	306.97	345	2e-103 synaptophysin
1415176_0:003e1b	K22688	481.33	503.1	5.3e-151 inhibin beta C chain
1415176_0:003e1b	K22689	474.87	499.3	4e-150 inhibin beta E chain
1415176_0:003e1d	K00752	308.5	949.8	4e-286 hyaluronan synthase [EC:2.4.1.212]
1415176_0:003e1e	K26116	172.4	798.1	6.1e-240 Mdm2-binding protein
1415176_0:003e1f	K24064	696.03	908.3	1.3e-273 beta-syntrophin
1415176_0:003e21	K27569	120.3	562.8	3.8e-169 protein eva-1
1415176_0:003e22	K13211	627.87	1135.2	0 GC-rich sequence DNA-binding factor
1415176_0:003e24	K24229	95.87	625	2.9e-188 cilia- and flagella-associated protein 298
1415176_0:003e24	K20279	441.7	457.9	4.4e-137 synaptojanin [EC:3.1.3.36]
1415176_0:003e26	K05040	925.37	1125	0 solute carrier family 6 (neurotransmitter transporter, L-proline) member 7
1415176_0:003e27	K12383	43.2	257.8	6.2e-77 ganglioside GM2 activator
1415176_0:003e29	K02576	1661.27	1888.1	0 heparan sulfate N-deacetylase/N-sulfotransferase NDST1 [EC:3.5.1.- 2.8.2.8]
1415176_0:003e2a	K25716	332.8	563.3	3e-169 platelet-derived growth factor receptor-like protein
1415176_0:003e2b	K00432	55.77	244.6	7.1e-73 glutathione peroxidase [EC:1.11.1.9]
1415176_0:003e2c	K21112	268.5	1000.3	9.7e-301 synaptopodin
1415176_0:003e2d	K05053	436.33	494.6	1.8e-148 neuromedin U receptor 2
1415176_0:003e30	K23829	289.13	917.5	3.9e-276 TNFAIP3-interacting protein 1
1415176_0:003e31	K12375	775.83	909.2	5.1e-274 arylsulfatase I/J [EC:3.1.6.-]
1415176_0:003e31	K01135	377.13	746.9	1.1e-224 arylsulfatase B [EC:3.1.6.12]
1415176_0:003e32	K14209	246.17	610.3	2.5e-183 solute carrier family 36 (proton-coupled amino acid transporter)
1415176_0:003e33	K16506	1958.57	5434.8	0 protocadherin Fat 1/2/3
1415176_0:003e34	K02955	210.2	368.9	5e-111 small subunit ribosomal protein S14e
1415176_0:003e35	K17265	712.23	843.9	4.7e-254 Ras GTPase-activating protein-binding protein 1 [EC:5.6.2.5 5.6.2.3]
1415176_0:003e36	K04515	364.93	861.7	1.1e-259 calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17]
1415176_0:003e37	K17094	587.47	1132.5	0 annexin A6
1415176_0:003e38	K12872	109.27	792.8	1.1e-238 pre-mRNA-splicing factor RBM22/SLT11
1415176_0:003e39	K04285	526.67	528.7	5.2e-159 melatonin receptor type 1A
1415176_0:003e3a	K24262	131.63	388.3	2.8e-116 secreted protein acidic and rich in cysteine
1415176_0:003e3b	K09312	145.33	388.1	5.3e-116 homeobox protein CDX1/4
1415176_0:003e3c	K10426	93.23	595.2	9e-179 dynactin 4
1415176_0:003e3d	K06505	110.3	446.3	6e-134 CD74 antigen
1415176_0:003e3e	K14562	112.53	357.1	1.1e-106 Treacher Collins syndrome protein
1415176_0:003e3f	K26050	130.43	312.8	1.5e-93 myozenin
1415176_0:003e40	K04670	851.9	1040.2	0 activin receptor type-2A [EC:2.7.11.30]
1415176_0:003e40	K13596	937.2	954.9	1.9e-287 activin receptor type-2B [EC:2.7.11.30]
1415176_0:003e41	K02606	123.27	650.3	1.3e-195 origin recognition complex subunit 4
1415176_0:003e42	K11422	464.37	1286.5	0 [histone H3]-lysine4 N-trimethyltransferase SETD1 [EC:2.1.1.354]
1415176_0:003e43	K09228	360.37	485.1	2.5e-145 KRAB domain-containing zinc finger protein
1415176_0:003e43	K09191	325.1	352.9	2.5e-105 general transcription factor IIIA
1415176_0:003e44	K12408	484.1	595.6	4.3e-179 cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase [EC:1.1.1.181]
1415176_0:003e46	K23620	163.63	259.9	2.6e-77 protein AMBP
1415176_0:003e48	K14544	229.43	412.2	2.4e-123 U3 small nucleolar RNA-associated protein 22
1415176_0:003e49	K26545	477.97	1556.1	0 ubiquitin-associated protein 2
1415176_0:003e4a	K02207	259.07	364.5	7.3e-109 ubiquitin-conjugating enzyme E2 R [EC:2.3.2.23]
1415176_0:003e4b	K11803	150.17	833.7	3.7e-251 DDB1- and CUL4-associated factor 12
1415176_0:003e4c	K05414	144.6	195.7	6.5e-58 interferon alpha
1415176_0:003e4d	K24629	152.5	726	2.1e-218 ubiquitin-associated protein 1
1415176_0:003e4e	K10684	235.07	417.3	3.9e-125 ubiquitin-like 1-activating enzyme E1 A [EC:6.2.1.45]
1415176_0:003e4f	K12328	157.2	224.2	1.1e-66 protein phosphatase 1 regulatory subunit 14A
1415176_0:003e52	K20315	372.03	527.8	4.7e-158 Rho GTPase-activating protein 21/23
1415176_0:003e54	K23764	129.23	175.8	1.2e-52 protein S100-A6
1415176_0:003e55	K10627	88.8	405.5	2.8e-121 E3 ubiquitin-protein ligase RAD18 [EC:2.3.2.27]
1415176_0:003e56	K12959	242.97	252.2	2.7e-75 caveolin 3
1415176_0:003e58	K07526	1062.93	1656	0 SLIT-ROBO Rho GTPase activating protein
1415176_0:003e5a	K24417	529.9	774.3	5.5e-233 LIM and cysteine-rich domains protein 1
1415176_0:003e5c	K28362	312.03	841.8	2.5e-253 tRNA (guanine(6/7)-N(2))-methyltransferase [EC:2.1.1.256 2.1.1.-]
1415176_0:003e5d	K04229	571.17	606.9	1.5e-182 oxytocin receptor
1415176_0:003e5e	K06804	1267.8	1568	0 cadherin 12, type 2, N-cadherin 2
1415176_0:003e5f	K12309	754.47	1076.9	0 beta-galactosidase [EC:3.2.1.23]
1415176_0:003e5f	K12308	333.07	368.6	4.3e-110 beta-galactosidase [EC:3.2.1.23]
1415176_0:003e61	K04179	459.97	510	3.9e-153 C-C chemokine receptor type 4
1415176_0:003e62	K23823	439.27	890.1	1.2e-267 sushi domain-containing protein 5
1415176_0:003e63	K07098	98.33	246.1	2.9e-73 uncharacterized protein
1415176_0:003e64	K23855	252.6	402.1	8.8e-121 Kv channel-interacting protein
1415176_0:003e66	K07202	475.97	1481.5	0 alpha peroxisome proliferator-activated receptor gamma coactivator 1-alpha
1415176_0:003e67	K05350	562.67	654.8	8.5e-197 beta-glucosidase [EC:3.2.1.21]
1415176_0:003e68	K06839	2179.87	2460	0 slit 2
1415176_0:003e69	K12820	1002.73	1559.8	0 pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15/PRP43 [EC:5.6.2.6]
