gene_name	KO	thrshld	score	E-value KO definition
13735_0:0045f9	K17569	84.3	573	5e-172 G patch domain-containing protein 2
13735_0:0045fa	K21915	1111.47	1252.4	0 BTB/POZ domain-containing protein KCTD3
13735_0:0045fb	K08553	907.53	912.1	7.2e-275 estrogen-related receptor beta
13735_0:0045fb	K08554	778.07	844.1	2.6e-254 estrogen-related receptor gamma
13735_0:0045fc	K19636	1422.27	8571.9	0 usherin
13735_0:0045fd	K08554	778.07	835.7	9.1e-252 estrogen-related receptor gamma
13735_0:0045fe	K25546	129	670.3	8.1e-202 spermatogenesis-associated protein 17
13735_0:0045ff	K04913	585.67	837	2e-252 potassium channel subfamily K member 2
13735_0:004600	K24991	393.07	586.1	3.3e-176 methenyltetrahydrofolate synthase domain-containing protein
13735_0:004601	K22700	419.27	564.3	3e-169 Zinc finger CCHC domain-containing protein 2
13735_0:004602	K27276	390.3	1766.8	0 genetic suppressor element 1
13735_0:004603	K23569	55.23	242.5	2.8e-72 ER membrane protein complex subunit 8/9
13735_0:004604	K09396	313.7	555.2	1.2e-166 forkhead box protein C
13735_0:004605	K10308	127.57	712	2.7e-214 F-box protein 31
13735_0:004606	K11841	207.3	537.2	3.7e-161 ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]
13735_0:004607	K10733	56.43	197.4	1.5e-58 GINS complex subunit 2
13735_0:004608	K20029	213.93	495.8	2.9e-149 palmitoyltransferase ZDHHC3/7/25 [EC:2.3.1.225]
13735_0:004609	K23868	93.37	449.3	6.5e-135 protein FAM92
13735_0:00460a	K14165	151.57	204.9	1e-60 atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]
13735_0:00460b	K10435	144.77	257.6	3.3e-77 microtubule-associated protein 1 light chain
13735_0:00460d	K08542	748	799.5	6.1e-241 hepatocyte nuclear factor 4-beta
13735_0:004610	K24243	494.1	944.1	1.9e-284 cysteine-rich secretory protein LCCL domain-containing
13735_0:004611	K09405	261.93	292.1	3.8e-87 forkhead box protein L
13735_0:004614	K10155	546.53	758.1	2e-228 interferon regulatory factor 8
13735_0:004615	K02263	47.73	279.1	3.1e-83 cytochrome c oxidase subunit 4
13735_0:004616	K19348	221.6	1093.4	0 meckelin
13735_0:004618	K01109	632.23	1493.3	0 inositol polyphosphate-4-phosphatase [EC:3.1.3.66]
13735_0:004619	K02907	37.17	92.7	1.2e-26 large subunit ribosomal protein L30
13735_0:00461a	K25632	880.5	1458.5	0 testis-specific gene 10 protein
13735_0:00461b	K10587	620.6	1580.1	0 ubiquitin-protein ligase E3 A [EC:2.3.2.26]
13735_0:00461f	K24509	331.53	1232.3	0 von Willebrand factor A domain-containing protein 3
13735_0:004622	K04950	1024.7	1139.3	0 cyclic nucleotide gated channel alpha 3
13735_0:004623	K10105	340.3	578.8	5.5e-174 lipoyltransferase 1
13735_0:004624	K00738	397.23	933.5	3.3e-281 alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase A/B [EC:2.4.1.145]
13735_0:004627	K18178	32.97	125.1	1.5e-36 cytochrome c oxidase assembly factor 5
13735_0:004628	K17780	67.2	99.7	9.2e-29 mitochondrial import inner membrane translocase subunit TIM8
13735_0:004629	K16499	1075.9	1223.6	0 protocadherin delta 2
13735_0:00462a	K08008	949.3	1144.4	0 NADPH oxidase 1
13735_0:00462b	K02929	22.63	281	5.8e-84 large subunit ribosomal protein L44e
13735_0:00462c	K24135	163.87	711.2	8.4e-214 MORC family CW-type zinc finger protein
13735_0:00462d	K26152	225.73	253.3	2e-75 solute carrier family 25 (mitochondrial nicotinamide adenine dinucleotide transporter), member 51/52
13735_0:00462e	K01189	619.57	751.1	1.1e-226 alpha-galactosidase [EC:3.2.1.22]
13735_0:00462e	K07407	69.8	354.1	7.7e-106 alpha-galactosidase [EC:3.2.1.22]
13735_0:004630	K17598	266.33	726.3	1.8e-218 synaptotagmin-like protein
13735_0:004631	K26675	78.53	282.8	2.5e-84 fibrous sheath-interacting protein 2
13735_0:004632	K15331	493.2	790.5	7.5e-238 tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]
13735_0:004633	K14407	104.4	421.6	1.8e-126 cleavage stimulation factor subunit 2
13735_0:004634	K26241	82.27	234.2	9e-70 novel acetylcholine receptor chaperone
13735_0:004635	K17271	226.83	497.8	3e-150 myelin proteolipid protein
13735_0:004636	K17767	228.6	600.4	2.6e-180 AH receptor-interacting protein
13735_0:004637	K24253	91.73	363.8	5.3e-109 dynein axonemal assembly factor 6
13735_0:004638	K07900	404.2	466.9	6.9e-141 Ras-related protein Rab-9B
13735_0:004639	K03132	50.17	443	6.4e-133 transcription initiation factor TFIID subunit 7
13735_0:00463a	K00948	63.23	570.3	1.1e-171 ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
13735_0:00463b	K26809	638.7	805.4	7.6e-243 XK-related protein 2
13735_0:00463e	K19408	608.47	641	5.8e-193 sushi repeat-containing protein SRPX2
13735_0:00463f	K22733	49.97	502.4	6.2e-151 magnesium transporter
13735_0:004641	K23959	1375.67	3046.8	0 FERM and PDZ domain-containing protein 3
13735_0:004642	K14306	74.6	597	2.4e-179 nuclear pore complex protein Nup62
13735_0:004645	K05271	787.47	821.3	1.7e-247 glycine receptor alpha-4
13735_0:004646	K07055	196.73	626.9	1.7e-188 tRNA wybutosine-synthesizing protein 2 [EC:2.5.1.114]
13735_0:004647	K07370	1055.23	1461.3	0 Bruton agammaglobulinemia tyrosine kinase [EC:2.7.10.2]
13735_0:004648	K11501	89.5	1033.2	0 centromere protein I
13735_0:00464a	K23482	213.7	304.1	5.6e-91 beta-crystallin
13735_0:00464c	K20194	145.77	793.9	1.1e-238 Hermansky-Pudlak syndrome 4 protein
13735_0:00464d	K24936	988.17	3757.2	0 tetratricopeptide repeat protein 28
13735_0:00464e	K01021	91.23	623.7	1.3e-187 protein-tyrosine sulfotransferase [EC:2.8.2.20]
13735_0:004651	K13103	110.97	1230.5	0 tuftelin-interacting protein 11
13735_0:004652	K24363	534.07	1542.1	0 seizure protein 6
13735_0:004653	K23930	377.7	396.3	1.2e-118 protein FAM83
13735_0:004654	K24879	966.93	1415.8	0 zinc fingers and homeoboxes protein 1
13735_0:004655	K00752	308.5	953.3	2.9e-287 hyaluronan synthase [EC:2.4.1.212]
13735_0:004656	K08133	1670.83	3477	0 collagen type XIV alpha
13735_0:004658	K24064	696.03	866	7e-261 beta-syntrophin
13735_0:004659	K10305	144.53	646.8	4.9e-195 F-box protein 25/32
13735_0:00465c	K24880	732.5	1110.5	0 zinc fingers and homeoboxes protein 2
13735_0:00465d	K11519	239.37	522.5	1.8e-157 Derlin-1
13735_0:00465e	K22531	458.13	1595	0 ATPase family AAA domain-containing protein 2 [EC:3.6.1.-]
13735_0:00465f	K22127	2546.87	2981.5	0 fer-1-like protein 6
13735_0:004660	K20402	300.23	838.2	1.4e-252 DEP domain-containing mTOR-interacting protein
13735_0:004661	K26116	172.4	1345.8	0 Mdm2-binding protein
13735_0:004662	K13959	661.13	1069	0 kelch-like protein 38
13735_0:004663	K17099	487.87	589.5	1.3e-177 annexin A13
13735_0:004664	K11271	40.93	552.7	3.7e-166 sister chromatid cohesion protein DCC1
13735_0:004665	K02871	70.43	246.6	2.1e-73 large subunit ribosomal protein L13
13735_0:004667	K21286	56.1	364.7	1.5e-109 protein N-terminal glutamine amidohydrolase [EC:3.5.1.122]
13735_0:004669	K09189	660.87	1313.1	0 [histone H3]-lysine4 N-trimethyltransferase MLL5 [EC:2.1.1.354]
13735_0:00466a	K03061	479.17	960.8	1e-289 26S proteasome regulatory subunit T1
13735_0:00466b	K09522	204.77	919.9	5.5e-277 DnaJ homolog subfamily C member 2
13735_0:00466c	K10279	484.17	1423.5	0 dynein regulatory complex subunit 6
13735_0:00466d	K25432	311.17	687.3	3.1e-207 leucine-rich repeat-containing protein 17
13735_0:00466e	K23893	61.53	443	2.7e-133 LHFPL tetraspan subfamily member protein
13735_0:004670	K23222	115.57	135.1	1.3e-39 nuclease HARBI1 [EC:3.1.-.-]
13735_0:004671	K17732	716.73	908.6	3.9e-274 mitochondrial-processing peptidase subunit beta [EC:3.4.24.64]
13735_0:004672	K20474	99.97	1165.1	0 RAD50-interacting protein 1
13735_0:004672	K06176	72.53	670	2.1e-201 tRNA pseudouridine13 synthase [EC:5.4.99.27]
13735_0:004673	K08831	1129.57	1257.3	0 serine/threonine-protein kinase SRPK2 [EC:2.7.11.1]
13735_0:004673	K15409	1014.37	1069.2	0 serine/threonine-protein kinase SRPK1 [EC:2.7.11.1]
13735_0:004673	K08832	285	786.7	8.7e-237 serine/threonine-protein kinase SRPK3 [EC:2.7.11.1]
13735_0:004674	K22610	227.03	1016.4	0 lysine-specific demethylase 9 [EC:1.14.11.-]
13735_0:004675	K02607	125.63	696	1.3e-209 origin recognition complex subunit 5
13735_0:004676	K11318	101.4	822.9	3.2e-247 ataxin-7
13735_0:004678	K25537	405.93	599.9	3.4e-180 fibroleukin
13735_0:004679	K16503	509.27	1391.7	0 cadherin-related family member 3
13735_0:00467a	K13985	121.13	660.6	6.1e-199 N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
13735_0:00467c	K24167	393.33	515.9	2.9e-155 armadillo repeat-containing protein 10
13735_0:00467d	K27712	334.07	1503.9	0 coiled-coil domain-containing protein 146
13735_0:00467e	K06249	1062.73	6140.5	0 reelin [EC:3.4.21.-]
13735_0:00467f	K18024	371.17	470.8	3.2e-141 tyrosine-protein phosphatase non-receptor type 12/18/22 [EC:3.1.3.48]
13735_0:004680	K03462	173.33	861.9	6.2e-260 nicotinamide phosphoribosyltransferase [EC:2.4.2.12]
13735_0:004681	K14703	1026.37	1168.5	0 solute carrier family 26, member 5
13735_0:004682	K13868	660.8	827.7	2.4e-249 solute carrier family 7 (L-type amino acid transporter), member 9/15
13735_0:004683	K24946	104.37	215.9	3.2e-64 tetratricopeptide repeat protein 32
13735_0:004685	K12387	50.83	403.5	5.3e-121 lysosomal-associated transmembrane protein
13735_0:004686	K17943	454.57	1196.9	0 pumilio RNA-binding family
13735_0:004687	K09077	146	202.2	7e-60 mesogenin 1
13735_0:004689	K09215	158.4	292.2	4.4e-87 odd-skipped
13735_0:00468a	K04513	311.47	445.6	3.7e-134 Ras homolog gene family, member A
13735_0:00468a	K07856	382.5	433	2.9e-130 Ras homolog gene family, member B
13735_0:00468a	K07975	304.97	309.3	6.9e-93 Rho family, other
13735_0:00468b	K27976	163.3	674.6	1.8e-203 CYFIP-related Rac1 interactor
13735_0:00468c	K19674	455.67	2372.9	0 WD repeat-containing protein 35
13735_0:00468d	K19936	430.43	449	1.2e-135 visinin-like protein 1
13735_0:00468d	K23848	412.7	442.6	4.3e-133 hippocalcin-like protein 4
13735_0:00468d	K13974	34.57	37	1.4e-09 calcium-binding protein
13735_0:00468e	K15338	243.63	615.1	1.1e-184 holliday junction resolvase GEN1/YEN1 [EC:3.1.-.-]
13735_0:004690	K02273	27.57	65.2	3.9e-18 cytochrome c oxidase subunit 8
13735_0:004691	K04933	690.37	923.4	1.5e-278 potassium voltage-gated channel delayed-rectifier subfamily S member 3
13735_0:004692	K13177	524.3	1494.4	0 ATP-dependent RNA helicase DDX1 [EC:5.6.2.7]
13735_0:004693	K09109	409.37	666.9	1.1e-200 N-myc proto-oncogene protein
13735_0:004696	K01081	130.77	136.5	7.6e-40 5'-nucleotidase [EC:3.1.3.5]
13735_0:004698	K20473	259.17	1920.9	0 neuroblastoma-amplified sequence
13735_0:004699	K06257	202.27	298	6.6e-89 syndecan 1
13735_0:00469b	K22804	349.77	1415.4	0 structural maintenance of chromosomes protein 6
13735_0:00469c	K15260	582.6	1184.3	0 protein mono-ADP-ribosyltransferase 9 [EC:2.4.2.-]
13735_0:00469d	K24370	601.5	1439.6	0 zinc finger protein 148
13735_0:0046a0	K15289	190.87	567.9	1e-170 solute carrier family 35, member F5
13735_0:0046a1	K14838	80.83	181.9	1.3e-53 nucleolar protein 15
13735_0:0046a2	K06058	195.03	485.8	1.1e-145 deltex [EC:2.3.2.27]
13735_0:0046a3	K22687	429.93	500.8	1.8e-150 inhibin beta B chain
13735_0:0046a4	K07831	336.2	488.1	3.8e-147 Ras-related protein M-Ras
13735_0:0046a5	K28063	179.47	772.9	1.8e-232 extended synaptotagmin
13735_0:0046a7	K16774	210.43	966.7	1.8e-291 IQ calmodulin-binding motif-containing protein 1
13735_0:0046a8	K00006	311.07	720.4	6e-217 glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]
13735_0:0046a9	K18037	1219.13	1599.7	0 tyrosine-protein phosphatase non-receptor type 4 [EC:3.1.3.48]
13735_0:0046aa	K09583	323.13	994.8	1.9e-299 protein disulfide-isomerase A5 [EC:5.3.4.1]
13735_0:0046ab	K08045	1943.9	2093.4	0 adenylate cyclase 5 [EC:4.6.1.1]
13735_0:0046ac	K14637	950.53	1173.3	0 solute carrier family 15 (oligopeptide transporter), member 2
13735_0:0046ac	K14206	931.4	932.3	9.7e-281 solute carrier family 15 (oligopeptide transporter), member 1
13735_0:0046ad	K07835	415.63	477.3	3.8e-144 Ras-related protein Ral-B
13735_0:0046ad	K07834	396.23	396.8	1.7e-119 Ras-related protein Ral-A
13735_0:0046ae	K15261	559.33	2413.4	0 protein mono-ADP-ribosyltransferase 10/14/15 [EC:2.4.2.-]
13735_0:0046af	K15381	302.73	566.8	1.9e-170 MFS transporter, FLVCR family, disrupted in renal carcinoma protein 2
13735_0:0046b0	K13179	592.43	1119.9	0 ATP-dependent RNA helicase DDX18/HAS1 [EC:5.6.2.7]
13735_0:0046b1	K15261	559.33	879.4	2.6e-264 protein mono-ADP-ribosyltransferase 10/14/15 [EC:2.4.2.-]
13735_0:0046b2	K08762	127.93	149.2	7.8e-44 diazepam-binding inhibitor (GABA receptor modulator, acyl-CoA-binding protein)
13735_0:0046b3	K10142	766.33	956.2	3.2e-288 metalloreductase STEAP3 [EC:1.16.1.-]
13735_0:0046b4	K23963	813.83	917.2	4.6e-276 band 4.1-like protein 5
13735_0:0046b5	K10703	70.03	373.4	8.3e-112 very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134]
13735_0:0046b6	K00907	544.47	836.4	1.6e-251 myosin-light-chain kinase [EC:2.7.11.18]
13735_0:0046b7	K23014	1046.9	1218	0 inactive dipeptidyl peptidase 10
13735_0:0046b8	K06588	1190.67	1422.6	0 integrin beta 5
13735_0:0046ba	K09275	83.4	710.6	5.6e-214 transcription factor CP2 and related proteins
13735_0:0046bb	K13539	340.5	1156.3	0 leishmanolysin-like peptidase [EC:3.4.24.-]
13735_0:0046bc	K09319	99.4	375.4	1.2e-112 homeobox protein engrailed
13735_0:0046bd	K04388	463.63	918.5	9.9e-277 TGF-beta receptor type-2 [EC:2.7.11.30]
13735_0:0046c0	K15048	4049.03	5303.2	0 kalirin [EC:2.7.11.1]
13735_0:0046c1	K06841	523.2	1806.5	0 semaphorin 5
13735_0:0046c2	K04588	633.13	823.7	4.1e-248 secretin receptor
13735_0:0046c3	K16798	1742.53	2301.4	0 zinc finger protein GLI2
13735_0:0046c4	K18584	356.27	977.7	8.3e-295 actin-related protein 3
13735_0:0046c5	K20465	480.8	991.7	1.1e-298 oxysterol-binding protein-related protein 9/10/11
13735_0:0046c6	K16802	195.6	990.3	2.3e-298 centrosomal protein CEP70
13735_0:0046c8	K14428	387.83	1266.5	0 solute carrier family 12 (potassium/chloride transporters), member 8
13735_0:0046c9	K15186	85.4	333.3	2e-99 ELL-associated factor
13735_0:0046ca	K16541	142.03	1208.8	0 coiled-coil domain-containing protein 14
13735_0:0046cc	K25456	265.1	386.5	9.4e-117 ropporin-1
13735_0:0046cd	K26681	59.37	437.5	1.6e-131 insulin-induced protein
13735_0:0046d0	K08412	397.67	713.3	5.1e-215 G protein-coupled receptor 39
13735_0:0046d1	K08520	204.5	583.4	1e-175 SEC22 vesicle trafficking protein A/C
13735_0:0046d2	K16578	181.9	2066.2	0 CLIP-associating protein 1/2
13735_0:0046d4	K25610	130.6	1234.9	0 cilia- and flagella-associated protein 221
13735_0:0046d6	K24472	508.63	1221.2	0 protein HEG
13735_0:0046d8	K17298	188.1	414.4	3.5e-124 mucin-13
13735_0:0046d9	K13421	372.13	754.2	3e-227 uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23]
13735_0:0046d9	K00762	104.1	122.2	1.4e-35 orotate phosphoribosyltransferase [EC:2.4.2.10]
13735_0:0046db	K19375	155.77	678.4	3.7e-204 HSPB1-associated protein 1
13735_0:0046dc	K17919	274.37	894.8	2.6e-269 sorting nexin-4
13735_0:0046dd	K19403	134.47	774.7	9.3e-233 microcephalin
13735_0:0046de	K15076	113.97	623.1	4.1e-187 elongin-A
13735_0:0046df	K19007	261.2	707.7	2.6e-213 lysophosphatidiate acyltransferase [EC:2.3.1.51]
13735_0:0046e0	K10295	73	604.4	1.9e-181 F-box protein 9
13735_0:0046e2	K00799	60.37	94.1	5.4e-27 glutathione S-transferase [EC:2.5.1.18]
13735_0:0046e3	K17495	1013.97	6827.8	0 CUB and sushi domain-containing protein
13735_0:0046e4	K24495	531.73	2517.2	0 myomesin
13735_0:0046e5	K12360	188.07	421.7	1.2e-126 ceroid-lipofuscinosis neuronal protein 8
13735_0:0046e6	K08828	845.47	962	9.1e-290 intestinal cell (MAK-like) kinase [EC:2.7.11.22]
13735_0:0046e6	K08829	401.67	689.7	9.9e-208 male germ cell-associated kinase [EC:2.7.11.22]
13735_0:0046e7	K21598	44.3	452.5	1.7e-135 chorion-specific transcription factor GCM
13735_0:0046e9	K00799	60.37	95.9	1.5e-27 glutathione S-transferase [EC:2.5.1.18]
13735_0:0046ea	K16727	625.17	1695.4	0 Rho guanine nucleotide exchange factor 10
13735_0:0046eb	K10467	697.5	1088.8	0 kelch-like protein 31
13735_0:0046ed	K11204	373.8	1001.5	1.5e-301 glutamate--cysteine ligase catalytic subunit [EC:6.3.2.2]
13735_0:0046ee	K10244	440.57	569.5	9.6e-172 elongation of very long chain fatty acids protein 5 [EC:2.3.1.199]
13735_0:0046ef	K12360	188.07	491.4	8.7e-148 ceroid-lipofuscinosis neuronal protein 8
13735_0:0046f0	K10476	268.4	1034.3	0 kelch repeat and BTB domain-containing protein 11
13735_0:0046f1	K12360	188.07	376.7	5.9e-113 ceroid-lipofuscinosis neuronal protein 8
13735_0:0046f2	K00799	60.37	99.3	1.4e-28 glutathione S-transferase [EC:2.5.1.18]
13735_0:0046f3	K00799	60.37	99.5	1.2e-28 glutathione S-transferase [EC:2.5.1.18]
13735_0:0046f4	K12360	188.07	391.7	1.6e-117 ceroid-lipofuscinosis neuronal protein 8
13735_0:0046f5	K23952	48.83	174.1	1.5e-51 vacuolar ATPase assembly integral membrane protein VMA21
13735_0:0046f7	K01136	467.13	722.1	2.7e-217 iduronate 2-sulfatase [EC:3.1.6.13]
13735_0:0046f9	K15516	97.97	751.7	5.5e-226 fragile X mental retardation protein
13735_0:0046fa	K25833	1164.47	1615.5	0 SLIT and NTRK-like protein 2
13735_0:0046fb	K19951	470.07	1631.4	0 TBC1 domain family member 8/9
13735_0:0046fd	K06520	37.9	215.9	3.3e-64 CD99 antigen
13735_0:0046fe	K19512	330.07	1504.2	0 mastermind-like domain-containing protein 1
13735_0:004700	K01108	969.1	1184.2	0 myotubularin [EC:3.1.3.64 3.1.3.95]
13735_0:004701	K11296	345.8	445	5.8e-134 high mobility group protein B3
13735_0:004703	K15194	1065.93	1755.9	0 AF4/FMR2 family member 2
13735_0:004704	K18081	946.1	1041.4	0 myotubularin-related protein 1/2 [EC:3.1.3.64 3.1.3.95]
13735_0:004705	K09026	1063.4	1297.2	0 neuronal PAS domain-containing protein 2
13735_0:004707	K19008	902.7	1336.4	0 serine/threonine-protein kinase SIK1 [EC:2.7.11.1]
13735_0:004709	K01076	179.37	505.3	7.5e-152 abhydrolase domain-containing protein 17 [EC:3.1.2.22]
13735_0:00470a	K17091	472.97	617	4.1e-186 annexin A1
13735_0:00470b	K03944	47.1	268.3	8.4e-80 NADH dehydrogenase (ubiquinone) flavoprotein 3
13735_0:00470c	K00274	289.4	798.5	2.1e-240 monoamine oxidase [EC:1.4.3.4]
13735_0:00470d	K14849	53.87	698.9	3.6e-210 ribosomal RNA-processing protein 1
13735_0:00470e	K01697	437.43	906.8	3.9e-273 cystathionine beta-synthase [EC:4.2.1.22]
13735_0:00470f	K15636	1027.63	1058.8	0 phosphoglucomutase-like protein 5
13735_0:00470f	K01835	389.93	605.5	6.4e-182 phosphoglucomutase [EC:5.4.2.2]
13735_0:004710	K22803	361.93	1548.2	0 structural maintenance of chromosomes protein 5
13735_0:004711	K00868	131.93	556.3	1.9e-167 pyridoxine kinase [EC:2.7.1.35]
13735_0:004712	K13761	418.57	971.6	1.1e-292 high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9 [EC:3.1.4.35]
13735_0:004713	K11447	1127.87	1701.9	0 lysine-specific demethylase 6A [EC:1.14.11.68]
13735_0:004714	K04981	2760.57	3786.4	0 transient receptor potential cation channel subfamily M member 6 [EC:2.7.11.1]
13735_0:004715	K14137	112.3	597.6	6.3e-180 protein prenyltransferase alpha subunit repeat containing protein 1
13735_0:004716	K06710	210.3	352.3	1.6e-105 inducible T-cell co-stimulator ligand
13735_0:004717	K08654	999.9	1833.9	0 proprotein convertase subtilisin/kexin type 5 [EC:3.4.21.-]
13735_0:004718	K02234	216.77	222	5e-66 cobalamin biosynthesis protein CobW
13735_0:004719	K19488	182.13	596.5	1.4e-179 doublesex- and mab-3-related transcription factor 1
13735_0:00471a	K22808	126.53	1130.7	0 KN motif and ankyrin repeat domain-containing protein
13735_0:00471b	K20055	1040.33	1047.6	0 amyloid beta A4 precursor protein-binding family A member 2
13735_0:00471b	K04531	893.93	1001.5	2.6e-301 amyloid beta A4 precursor protein-binding family A member 1
13735_0:00471c	K20307	160.37	1478.2	0 trafficking protein particle complex subunit 10
13735_0:00471d	K22144	1188.47	1942.8	0 cell surface hyaluronidase [EC:3.2.1.35]
13735_0:00471e	K19054	114.63	286.6	1.2e-85 frataxin [EC:1.16.3.1]
13735_0:004720	K25791	107.87	658.2	4.1e-198 heat shock factor 2-binding protein
13735_0:004721	K27835	206.6	517.4	1.1e-155 glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial
13735_0:004722	K08533	708.47	931.4	8.6e-281 RAR-related orphan receptor beta
13735_0:004723	K21988	116.1	942.4	7.8e-284 transmembrane channel-like protein
